year,round,target_round,strategy,listed,played,dnp,hits,bullseyes,misses,misses_rankable,misses_masked,def_played,def_hits,def_bulls,mid_played,mid_hits,mid_bulls,fwd_played,fwd_hits,fwd_bulls
2015,11,12,avg3,30,17,13,11,4,9,8,1,5,5,2,8,3,2,4,3,0
2015,11,12,ceiling_p100,29,11,18,4,2,11,10,1,5,1,1,3,1,1,3,2,0
2015,11,12,bayes_p80,28,11,17,3,1,12,11,1,4,1,1,5,1,0,3,1,0
2015,12,13,newsletter_current,30,21,9,10,1,6,6,0,7,5,0,6,3,1,8,2,0
2015,12,13,avg20,30,17,13,7,2,5,5,0,6,1,1,6,2,1,5,4,0
2015,12,13,avg5,30,21,9,10,1,6,6,0,7,5,0,6,3,1,8,2,0
2015,12,13,avg3,30,23,7,11,2,5,5,0,7,5,1,6,3,1,10,3,0
2015,12,13,ceiling_p100,29,17,12,9,2,5,5,0,7,4,1,4,1,1,7,4,0
2015,12,13,bayes_p80,29,15,14,7,2,5,5,0,7,2,1,5,2,1,4,3,0
2015,13,14,newsletter_current,30,25,5,14,5,12,12,0,9,7,4,9,4,1,7,3,0
2015,13,14,avg20,30,24,6,10,3,14,14,0,7,4,1,9,3,1,8,3,1
2015,13,14,avg5,30,25,5,14,5,12,12,0,9,7,4,9,4,1,7,3,0
2015,13,14,avg3,30,26,4,11,5,12,12,0,9,6,3,8,3,1,9,2,1
2015,13,14,ceiling_p100,29,21,8,9,2,15,15,0,7,3,1,7,3,0,8,3,1
2015,13,14,bayes_p80,29,21,8,7,3,14,14,0,7,3,1,7,2,1,8,2,1
2015,14,15,newsletter_current,30,27,3,12,7,8,8,0,10,7,4,8,1,0,9,4,3
2015,14,15,avg20,30,28,2,11,6,9,9,0,9,6,3,9,2,1,10,3,2
2015,14,15,avg5,30,27,3,10,5,10,10,0,10,7,4,8,1,0,9,2,1
2015,14,15,avg3,30,27,3,11,5,10,10,0,10,7,4,9,2,0,8,2,1
2015,14,15,ceiling_p100,29,26,3,7,5,10,10,0,9,5,3,8,1,1,9,1,1
2015,14,15,bayes_p80,29,27,2,11,6,9,9,0,9,6,3,9,3,1,9,2,2
2015,15,16,newsletter_current,30,23,7,9,3,13,13,0,9,4,1,7,3,1,7,2,1
2015,15,16,avg20,30,24,6,16,7,9,9,0,9,8,3,8,3,2,7,5,2
2015,15,16,avg5,30,23,7,9,3,13,13,0,10,4,1,6,3,1,7,2,1
2015,15,16,avg3,30,24,6,12,4,12,12,0,10,5,0,7,3,2,7,4,2
2015,15,16,ceiling_p100,29,21,8,11,4,12,12,0,9,7,3,6,2,1,6,2,0
2015,15,16,bayes_p80,29,21,8,12,6,10,10,0,9,6,4,7,2,1,5,4,1
2015,16,17,newsletter_current,30,24,6,8,4,21,21,0,8,5,2,8,3,2,8,0,0
2015,16,17,avg20,30,23,7,11,6,19,19,0,8,6,4,7,3,2,8,2,0
2015,16,17,avg5,30,23,7,8,4,21,21,0,8,5,2,8,3,2,7,0,0
2015,16,17,avg3,30,25,5,10,5,20,20,0,9,6,2,9,4,3,7,0,0
2015,16,17,ceiling_p100,29,21,8,12,6,19,19,0,7,5,2,7,4,3,7,3,1
2015,16,17,bayes_p80,29,21,8,9,3,22,22,0,8,6,3,7,1,0,6,2,0
2015,17,18,newsletter_current,30,26,4,11,4,9,8,1,8,4,1,9,5,1,9,2,2
2015,17,18,avg20,30,25,5,8,5,8,7,1,8,3,2,8,2,1,9,3,2
2015,17,18,avg5,30,26,4,11,4,9,8,1,8,4,1,9,5,1,9,2,2
2015,17,18,avg3,30,26,4,9,3,10,9,1,7,3,1,10,5,1,9,1,1
2015,17,18,ceiling_p100,29,23,6,6,3,10,9,1,6,2,1,8,2,0,10,2,2
2015,17,18,bayes_p80,30,24,6,7,4,9,8,1,8,4,1,8,1,1,8,2,2
2015,18,19,newsletter_current,30,26,4,10,3,14,14,0,7,2,0,10,2,1,9,6,2
2015,18,19,avg20,30,25,5,10,5,12,12,0,6,2,1,9,3,1,10,5,3
2015,18,19,avg5,30,27,3,11,4,13,13,0,7,2,0,10,2,1,10,7,3
2015,18,19,avg3,30,26,4,9,3,14,14,0,7,1,0,9,2,1,10,6,2
2015,18,19,ceiling_p100,29,24,5,10,4,13,13,0,5,1,0,10,4,1,10,5,3
2015,18,19,bayes_p80,29,26,3,12,6,11,11,0,8,3,1,9,3,1,10,6,4
2015,19,20,newsletter_current,30,27,3,13,4,11,10,1,8,5,2,9,4,1,10,4,1
2015,19,20,avg20,30,25,5,8,2,13,12,1,8,2,1,7,1,0,10,5,1
2015,19,20,avg5,30,26,4,14,5,10,9,1,8,5,2,8,4,1,10,5,2
2015,19,20,avg3,30,25,5,16,4,11,10,1,7,4,1,8,6,1,10,6,2
2015,19,20,ceiling_p100,29,22,7,9,2,13,12,1,7,4,2,7,1,0,8,4,0
2015,19,20,bayes_p80,29,24,5,9,3,12,11,1,9,2,1,7,1,0,8,6,2
2015,20,21,newsletter_current,30,30,0,12,7,20,19,1,10,3,1,10,2,2,10,7,4
2015,20,21,avg20,30,26,4,8,5,22,21,1,9,3,3,8,1,1,9,4,1
2015,20,21,avg5,30,30,0,12,7,20,19,1,10,3,1,10,3,2,10,6,4
2015,20,21,avg3,30,28,2,13,8,19,18,1,9,3,1,9,3,3,10,7,4
2015,20,21,ceiling_p100,29,24,5,10,7,20,19,1,9,5,4,8,1,1,7,4,2
2015,20,21,bayes_p80,29,23,6,6,5,22,21,1,8,3,3,6,0,0,9,3,2
2015,21,22,newsletter_current,30,29,1,18,5,13,11,2,9,7,1,10,3,2,10,8,2
2015,21,22,avg20,30,27,3,15,3,15,13,2,10,6,2,8,3,1,9,6,0
2015,21,22,avg5,30,29,1,19,5,13,11,2,9,7,1,10,4,2,10,8,2
2015,21,22,avg3,30,28,2,14,3,15,13,2,9,4,1,9,3,1,10,7,1
2015,21,22,ceiling_p100,30,25,5,15,4,14,12,2,10,6,2,7,4,2,8,5,0
2015,21,22,bayes_p80,29,23,6,14,4,14,12,2,10,6,3,6,3,1,7,5,0
2015,22,23,newsletter_current,30,29,1,7,3,24,23,1,9,3,1,10,3,2,10,1,0
2015,22,23,avg20,30,27,3,10,6,21,20,1,8,2,2,9,4,3,10,4,1
2015,22,23,avg5,30,29,1,10,3,24,23,1,9,3,1,10,5,2,10,2,0
2015,22,23,avg3,29,27,2,13,6,21,20,1,8,4,2,10,5,3,10,5,2
2015,22,23,ceiling_p100,30,27,3,12,7,20,19,1,9,2,2,9,5,3,9,5,2
2015,22,23,bayes_p80,30,28,2,16,9,18,17,1,9,4,3,9,5,4,10,7,2
2016,2,3,newsletter_current,30,30,0,11,2,14,12,2,10,6,1,10,3,0,10,2,1
2016,2,3,avg20,30,28,2,10,4,12,10,2,10,5,2,9,3,1,9,2,1
2016,2,3,avg5,30,30,0,11,2,14,12,2,10,6,1,10,3,0,10,2,1
2016,2,3,avg3,30,30,0,11,2,14,12,2,10,6,1,10,3,0,10,2,1
2016,2,3,ceiling_p100,28,26,2,10,5,11,9,2,9,6,3,10,2,0,9,3,2
2016,2,3,bayes_p80,30,28,2,12,5,11,9,2,10,7,3,9,3,1,9,2,1
2016,3,4,newsletter_current,29,29,0,12,3,13,13,0,10,4,1,10,5,1,10,4,1
2016,3,4,avg20,30,30,0,13,6,10,10,0,10,4,1,10,6,4,10,3,1
2016,3,4,avg5,29,29,0,12,3,13,13,0,10,4,1,10,5,1,10,4,1
2016,3,4,avg3,29,29,0,12,3,13,13,0,10,4,1,10,5,1,10,4,1
2016,3,4,ceiling_p100,30,29,1,16,7,9,9,0,9,6,1,10,6,4,10,4,2
2016,3,4,bayes_p80,30,30,0,14,7,9,9,0,10,4,1,10,6,5,10,4,1
2016,4,5,newsletter_current,30,29,1,10,6,15,13,2,9,3,1,10,3,2,10,4,3
2016,4,5,avg20,30,28,2,5,4,17,15,2,8,1,0,10,2,2,10,2,2
2016,4,5,avg5,30,29,1,10,6,15,13,2,9,3,1,10,3,2,10,4,3
2016,4,5,avg3,30,30,0,14,9,12,10,2,10,4,2,10,4,2,10,6,5
2016,4,5,ceiling_p100,30,28,2,5,3,18,16,2,8,1,0,10,2,1,10,2,2
2016,4,5,bayes_p80,30,28,2,8,6,15,13,2,9,3,2,10,2,2,9,3,2
2016,5,6,newsletter_current,30,27,3,8,5,10,9,1,9,2,1,8,3,2,10,3,2
2016,5,6,avg20,30,26,4,8,3,12,11,1,7,1,0,10,3,2,9,4,1
2016,5,6,avg5,30,27,3,8,5,10,9,1,9,2,1,8,3,2,10,3,2
2016,5,6,avg3,30,28,2,7,3,12,11,1,10,1,0,8,2,1,10,4,2
2016,5,6,ceiling_p100,30,28,2,10,4,11,10,1,9,1,0,9,5,3,10,4,1
2016,5,6,bayes_p80,30,26,4,11,4,11,10,1,7,2,0,10,5,3,9,4,1
2016,6,7,newsletter_current,30,28,2,10,1,13,13,0,9,2,0,9,5,1,10,3,0
2016,6,7,avg20,30,26,4,10,2,12,12,0,9,2,0,8,3,1,9,5,1
2016,6,7,avg5,30,28,2,10,1,13,13,0,9,2,0,9,5,1,10,3,0
2016,6,7,avg3,30,29,1,12,2,12,12,0,9,3,1,10,5,1,10,4,0
2016,6,7,ceiling_p100,30,26,4,10,3,11,11,0,9,2,0,8,3,1,9,5,2
2016,6,7,bayes_p80,30,26,4,11,2,12,12,0,9,2,0,8,4,2,9,5,0
2016,7,8,newsletter_current,30,27,3,11,3,9,9,0,9,4,1,8,2,2,10,5,0
2016,7,8,avg20,30,28,2,8,1,11,11,0,10,4,0,8,0,0,10,4,1
2016,7,8,avg5,30,27,3,11,3,9,9,0,9,4,1,8,2,2,10,5,0
2016,7,8,avg3,30,27,3,11,5,7,7,0,9,4,2,9,2,2,9,5,1
2016,7,8,ceiling_p100,30,25,5,6,2,10,10,0,9,2,1,7,0,0,9,4,1
2016,7,8,bayes_p80,30,25,5,5,0,12,12,0,9,3,0,8,0,0,8,2,0
2016,8,9,newsletter_current,30,28,2,12,6,15,15,0,9,3,3,10,7,2,9,2,1
2016,8,9,avg20,30,27,3,6,2,19,19,0,9,1,0,8,3,0,10,2,2
2016,8,9,avg5,30,28,2,13,6,15,15,0,9,3,3,10,8,2,9,2,1
2016,8,9,avg3,30,29,1,16,6,15,15,0,9,3,2,10,9,3,10,4,1
2016,8,9,ceiling_p100,30,26,4,10,4,17,17,0,9,2,2,8,4,0,9,4,2
2016,8,9,bayes_p80,30,28,2,9,2,19,19,0,10,2,0,9,4,0,9,3,2
2016,9,10,newsletter_current,30,28,2,12,4,5,5,0,9,4,2,9,4,1,10,4,1
2016,9,10,avg20,30,25,5,9,4,5,5,0,7,4,2,9,4,1,9,1,1
2016,9,10,avg5,30,28,2,12,4,5,5,0,9,4,2,9,4,1,10,4,1
2016,9,10,avg3,30,30,0,11,3,6,6,0,10,3,1,10,4,1,10,4,1
2016,9,10,ceiling_p100,30,26,4,11,2,7,7,0,8,5,2,9,3,0,9,3,0
2016,9,10,bayes_p80,30,27,3,8,4,5,5,0,9,3,2,9,3,1,9,2,1
2016,10,11,newsletter_current,30,29,1,14,5,17,15,2,9,4,1,10,5,3,10,5,1
2016,10,11,avg20,30,26,4,10,5,17,15,2,8,2,1,9,3,1,9,5,3
2016,10,11,avg5,30,29,1,14,5,17,15,2,9,4,1,10,5,3,10,5,1
2016,10,11,avg3,30,30,0,11,2,20,18,2,10,3,0,10,5,1,10,3,1
2016,10,11,ceiling_p100,30,25,5,9,3,19,17,2,7,2,1,10,4,1,8,3,1
2016,10,11,bayes_p80,30,25,5,13,6,16,14,2,8,2,1,9,5,2,8,6,3
2016,11,12,newsletter_current,30,28,2,13,5,14,14,0,9,3,0,10,5,3,9,5,2
2016,11,12,avg20,30,25,5,10,4,15,15,0,7,2,0,10,4,1,8,4,3
2016,11,12,avg5,30,28,2,14,5,14,14,0,9,4,0,10,5,3,9,5,2
2016,11,12,avg3,30,27,3,14,6,13,13,0,8,3,1,10,6,3,9,5,2
2016,11,12,ceiling_p100,30,25,5,8,2,17,17,0,6,0,0,10,4,2,9,4,0
2016,11,12,bayes_p80,30,25,5,11,5,14,14,0,7,3,2,10,6,2,8,2,1
2016,12,13,newsletter_current,30,17,13,8,2,12,11,1,6,2,1,7,3,1,4,3,0
2016,12,13,avg20,30,19,11,8,7,7,6,1,7,3,3,5,3,2,7,2,2
2016,12,13,avg5,30,17,13,8,2,12,11,1,6,2,1,7,3,1,4,3,0
2016,12,13,avg3,30,17,13,10,3,11,10,1,5,2,1,7,4,2,5,4,0
2016,12,13,ceiling_p100,30,16,14,3,2,12,11,1,5,1,1,6,1,0,5,1,1
2016,12,13,bayes_p80,30,18,12,8,6,8,7,1,6,2,2,5,3,2,7,3,2
2016,13,14,newsletter_current,30,19,11,5,1,6,4,2,4,0,0,7,1,1,8,4,0
2016,13,14,avg20,30,14,16,6,2,5,3,2,4,2,1,4,1,1,6,3,0
2016,13,14,avg5,30,19,11,6,1,6,4,2,4,0,0,7,1,1,8,5,0
2016,13,14,avg3,30,20,10,8,1,6,4,2,4,1,0,8,3,1,8,4,0
2016,13,14,ceiling_p100,30,15,15,5,1,6,4,2,5,2,1,3,0,0,7,3,0
2016,13,14,bayes_p80,30,16,14,8,1,6,4,2,4,2,0,5,1,0,7,5,1
2016,14,15,newsletter_current,30,17,13,6,3,9,9,0,8,3,2,5,2,0,4,1,1
2016,14,15,avg20,30,18,12,9,6,6,6,0,7,5,4,6,2,1,5,2,1
2016,14,15,avg5,30,17,13,5,2,10,10,0,8,2,1,5,2,0,4,1,1
2016,14,15,avg3,30,17,13,5,2,10,10,0,8,2,1,6,2,0,3,1,1
2016,14,15,ceiling_p100,30,19,11,6,2,10,10,0,7,2,1,6,3,1,6,1,0
2016,14,15,bayes_p80,30,17,13,8,5,7,7,0,7,4,3,5,2,1,5,2,1
2016,15,16,newsletter_current,30,28,2,15,6,14,11,3,10,7,4,9,4,2,9,4,0
2016,15,16,avg20,30,27,3,15,6,14,11,3,10,6,3,8,5,2,9,4,1
2016,15,16,avg5,30,28,2,14,6,14,11,3,10,7,4,9,4,2,9,3,0
2016,15,16,avg3,30,27,3,13,6,14,11,3,9,5,3,9,5,3,9,3,0
2016,15,16,ceiling_p100,30,25,5,12,5,15,12,3,10,5,2,7,3,2,8,4,1
2016,15,16,bayes_p80,30,27,3,13,6,14,11,3,10,6,3,7,3,2,10,4,1
2016,16,17,newsletter_current,30,27,3,17,4,8,8,0,10,6,0,9,7,1,8,4,3
2016,16,17,avg20,30,26,4,9,3,9,9,0,10,4,1,8,3,0,8,2,2
2016,16,17,avg5,30,29,1,16,5,7,7,0,10,5,1,10,7,1,9,4,3
2016,16,17,avg3,30,28,2,15,4,8,8,0,10,5,1,9,6,0,9,4,3
2016,16,17,ceiling_p100,30,22,8,11,4,8,8,0,10,4,0,5,2,0,7,5,4
2016,16,17,bayes_p80,30,23,7,8,2,10,10,0,10,5,0,4,1,0,9,2,2
2016,17,18,newsletter_current,30,27,3,11,4,11,11,0,8,4,2,10,6,1,9,1,1
2016,17,18,avg20,30,26,4,10,3,12,12,0,9,5,1,8,3,1,9,2,1
2016,17,18,avg5,30,27,3,11,4,11,11,0,8,4,2,10,6,1,9,1,1
2016,17,18,avg3,30,27,3,10,3,12,12,0,8,4,2,10,6,1,9,0,0
2016,17,18,ceiling_p100,30,21,9,3,1,14,14,0,8,2,0,5,1,1,8,0,0
2016,17,18,bayes_p80,30,25,5,10,3,12,12,0,9,4,1,7,3,1,9,3,1
2016,18,19,newsletter_current,30,23,7,7,1,12,11,1,6,2,1,10,4,0,7,1,0
2016,18,19,avg20,30,24,6,9,3,10,9,1,7,1,1,8,4,1,9,4,1
2016,18,19,avg5,30,24,6,8,1,12,11,1,6,2,1,10,4,0,8,2,0
2016,18,19,avg3,30,26,4,11,3,10,9,1,7,5,3,10,5,0,9,1,0
2016,18,19,ceiling_p100,30,21,9,8,4,9,8,1,7,2,1,5,4,2,9,2,1
2016,18,19,bayes_p80,30,20,10,8,4,9,8,1,7,3,2,6,2,1,7,3,1
2016,19,20,newsletter_current,30,25,5,11,3,11,11,0,6,4,1,9,4,1,10,3,1
2016,19,20,avg20,30,24,6,9,3,11,11,0,7,4,1,8,2,1,9,3,1
2016,19,20,avg5,30,26,4,13,3,11,11,0,7,5,1,9,4,1,10,4,1
2016,19,20,avg3,30,27,3,7,3,11,11,0,8,2,1,9,3,1,10,2,1
2016,19,20,ceiling_p100,30,23,7,9,6,8,8,0,7,2,2,8,4,2,8,3,2
2016,19,20,bayes_p80,30,25,5,9,5,9,9,0,8,4,3,8,2,1,9,3,1
2016,20,21,newsletter_current,30,26,4,7,3,10,7,3,9,2,1,8,4,2,9,1,0
2016,20,21,avg20,30,23,7,9,2,11,8,3,7,2,1,9,4,1,7,3,0
2016,20,21,avg5,30,26,4,7,3,10,7,3,9,2,1,8,4,2,9,1,0
2016,20,21,avg3,30,28,2,7,5,8,5,3,10,2,1,8,4,4,10,1,0
2016,20,21,ceiling_p100,30,20,10,5,3,10,7,3,7,1,1,8,3,2,5,1,0
2016,20,21,bayes_p80,30,26,4,7,1,12,9,3,9,2,1,9,3,0,8,2,0
2016,21,22,newsletter_current,30,25,5,8,4,16,16,0,8,2,0,9,3,3,8,3,1
2016,21,22,avg20,30,21,9,9,5,15,15,0,7,1,0,9,5,3,5,3,2
2016,21,22,avg5,30,25,5,8,4,16,16,0,8,2,0,9,3,3,8,3,1
2016,21,22,avg3,30,26,4,12,5,15,15,0,9,3,0,9,7,4,8,2,1
2016,21,22,ceiling_p100,30,22,8,8,4,16,16,0,6,1,0,10,4,3,6,3,1
2016,21,22,bayes_p80,30,22,8,11,5,15,15,0,7,2,0,9,5,3,6,4,2
2016,22,23,newsletter_current,30,26,4,10,3,14,12,2,9,3,2,9,4,1,8,3,0
2016,22,23,avg20,30,23,7,5,2,15,13,2,7,1,0,8,3,2,8,1,0
2016,22,23,avg5,30,27,3,8,2,15,13,2,9,2,1,9,3,1,9,3,0
2016,22,23,avg3,30,27,3,10,4,13,11,2,10,3,2,8,3,1,9,4,1
2016,22,23,ceiling_p100,30,25,5,5,4,13,11,2,8,3,2,9,1,1,8,1,1
2016,22,23,bayes_p80,30,23,7,11,6,11,9,2,8,4,3,8,5,3,7,2,0
2017,2,3,newsletter_current,29,27,2,11,4,13,8,5,10,3,1,10,5,1,8,3,2
2017,2,3,avg20,30,29,1,12,2,15,10,5,10,2,0,10,6,1,9,4,1
2017,2,3,avg5,29,27,2,11,4,13,8,5,10,3,1,10,5,1,8,3,2
2017,2,3,avg3,29,27,2,11,4,13,8,5,10,3,1,10,5,1,8,3,2
2017,2,3,ceiling_p100,30,29,1,11,3,14,9,5,10,3,1,10,4,1,9,4,1
2017,2,3,bayes_p80,30,29,1,11,3,14,9,5,10,2,0,10,4,1,9,5,2
2017,3,4,newsletter_current,29,27,2,17,2,7,4,3,10,6,1,10,7,0,8,4,1
2017,3,4,avg20,30,27,3,14,2,7,4,3,9,5,1,9,3,0,9,6,1
2017,3,4,avg5,29,27,2,17,2,7,4,3,10,6,1,10,7,0,8,4,1
2017,3,4,avg3,29,27,2,17,2,7,4,3,10,6,1,10,7,0,8,4,1
2017,3,4,ceiling_p100,29,25,4,13,1,8,5,3,9,4,1,8,5,0,9,4,0
2017,3,4,bayes_p80,30,26,4,14,2,7,4,3,9,5,2,8,3,0,9,6,0
2017,4,5,newsletter_current,30,26,4,12,3,11,8,3,9,6,1,8,5,1,9,1,1
2017,4,5,avg20,30,24,6,8,3,11,8,3,7,2,0,7,4,1,10,2,2
2017,4,5,avg5,30,26,4,12,3,11,8,3,9,6,1,8,5,1,9,1,1
2017,4,5,avg3,30,25,5,10,3,11,8,3,9,5,1,8,4,1,8,1,1
2017,4,5,ceiling_p100,30,26,4,5,2,12,9,3,9,2,0,7,2,1,10,1,1
2017,4,5,bayes_p80,30,23,7,6,2,12,9,3,8,3,0,6,2,1,9,1,1
2017,5,6,newsletter_current,30,26,4,10,3,9,8,1,9,2,0,8,3,1,9,5,2
2017,5,6,avg20,30,23,7,13,4,8,7,1,7,2,0,8,5,2,8,6,2
2017,5,6,avg5,30,26,4,10,3,9,8,1,9,2,0,8,3,1,9,5,2
2017,5,6,avg3,30,26,4,10,2,10,9,1,8,3,0,9,5,2,9,2,0
2017,5,6,ceiling_p100,30,25,5,9,2,10,9,1,8,2,0,8,2,0,9,5,2
2017,5,6,bayes_p80,30,25,5,11,3,9,8,1,7,1,0,9,5,2,9,5,1
2017,6,7,newsletter_current,30,25,5,7,4,16,14,2,8,3,2,7,1,1,10,3,1
2017,6,7,avg20,30,27,3,11,7,13,11,2,9,3,3,9,5,3,9,3,1
2017,6,7,avg5,30,25,5,7,4,16,14,2,8,3,2,7,1,1,10,3,1
2017,6,7,avg3,30,26,4,10,5,15,13,2,7,2,1,9,4,2,10,4,2
2017,6,7,ceiling_p100,30,28,2,14,7,13,11,2,10,3,3,8,6,3,10,5,1
2017,6,7,bayes_p80,30,27,3,11,4,16,14,2,9,3,2,8,5,2,10,3,0
2017,7,8,newsletter_current,30,25,5,11,8,15,15,0,8,2,1,9,5,4,8,4,3
2017,7,8,avg20,30,27,3,12,8,15,15,0,10,3,2,10,5,4,7,4,2
2017,7,8,avg5,30,25,5,11,8,15,15,0,8,2,1,9,5,4,8,4,3
2017,7,8,avg3,30,27,3,9,8,15,15,0,8,1,1,10,6,5,9,2,2
2017,7,8,ceiling_p100,30,26,4,13,9,14,14,0,10,3,2,9,5,4,7,5,3
2017,7,8,bayes_p80,30,26,4,14,8,15,15,0,9,3,0,9,5,4,8,6,4
2017,8,9,newsletter_current,30,23,7,5,2,6,5,1,9,0,0,7,3,0,7,2,2
2017,8,9,avg20,30,21,9,6,1,7,6,1,6,1,0,9,3,1,6,2,0
2017,8,9,avg5,30,23,7,5,2,6,5,1,9,0,0,7,3,0,7,2,2
2017,8,9,avg3,30,25,5,10,3,5,4,1,9,2,0,9,5,1,7,3,2
2017,8,9,ceiling_p100,30,23,7,8,3,5,4,1,8,2,0,9,4,1,6,2,2
2017,8,9,bayes_p80,30,24,6,7,2,6,5,1,8,1,0,9,3,1,7,3,1
2017,9,10,newsletter_current,30,26,4,11,4,12,9,3,9,5,2,8,5,2,9,1,0
2017,9,10,avg20,30,25,5,9,3,13,10,3,8,3,0,9,5,2,8,1,1
2017,9,10,avg5,30,26,4,11,4,12,9,3,9,5,2,8,5,2,9,1,0
2017,9,10,avg3,30,28,2,12,3,13,10,3,9,3,1,9,6,2,10,3,0
2017,9,10,ceiling_p100,30,22,8,7,4,12,9,3,8,2,1,9,4,2,5,1,1
2017,9,10,bayes_p80,30,26,4,9,4,12,9,3,9,2,0,10,6,3,7,1,1
2017,10,11,newsletter_current,29,18,11,11,3,6,6,0,5,2,0,6,3,2,8,6,1
2017,10,11,avg20,30,19,11,9,3,6,6,0,7,4,2,6,2,0,6,3,1
2017,10,11,avg5,30,19,11,11,3,6,6,0,6,2,0,6,3,2,7,6,1
2017,10,11,avg3,29,16,13,9,3,6,6,0,6,2,0,5,3,2,6,4,1
2017,10,11,ceiling_p100,30,18,12,10,4,5,5,0,5,3,2,7,3,1,6,4,1
2017,10,11,bayes_p80,30,20,10,10,4,5,5,0,7,4,3,6,2,0,7,4,1
2017,11,12,newsletter_current,28,19,9,6,1,11,11,0,8,0,0,6,3,1,7,3,0
2017,11,12,avg20,30,14,16,6,0,12,12,0,8,3,0,2,0,0,4,3,0
2017,11,12,avg5,29,19,10,7,2,10,10,0,7,0,0,6,3,1,7,4,1
2017,11,12,avg3,28,19,9,5,1,11,11,0,8,0,0,5,1,0,8,4,1
2017,11,12,ceiling_p100,30,17,13,6,2,10,10,0,7,2,1,5,2,1,5,2,0
2017,11,12,bayes_p80,30,17,13,6,0,12,12,0,7,2,0,4,1,0,6,3,0
2017,12,13,newsletter_current,29,20,9,7,4,8,8,0,7,2,0,6,2,2,7,3,2
2017,12,13,avg20,30,17,13,7,3,9,9,0,5,3,0,6,3,3,6,1,0
2017,12,13,avg5,29,20,9,7,4,8,8,0,7,2,0,6,2,2,7,3,2
2017,12,13,avg3,29,14,15,3,2,10,10,0,5,1,0,4,1,1,5,1,1
2017,12,13,ceiling_p100,30,19,11,6,4,8,8,0,7,2,0,6,3,3,6,1,1
2017,12,13,bayes_p80,30,16,14,5,3,9,9,0,5,1,0,5,3,3,6,1,0
2017,13,14,newsletter_current,29,27,2,13,6,13,12,1,10,4,0,9,6,4,9,4,3
2017,13,14,avg20,30,24,6,9,4,15,14,1,7,3,1,8,4,2,9,2,1
2017,13,14,avg5,29,27,2,13,6,13,12,1,10,4,0,9,6,4,9,4,3
2017,13,14,avg3,29,27,2,9,4,15,14,1,9,1,0,10,6,4,9,3,1
2017,13,14,ceiling_p100,30,25,5,14,8,11,10,1,8,7,3,9,4,3,8,3,2
2017,13,14,bayes_p80,30,25,5,10,8,11,10,1,7,3,2,9,5,4,9,2,2
2017,14,15,newsletter_current,30,28,2,17,9,15,13,2,10,7,2,9,3,1,9,7,6
2017,14,15,avg20,30,26,4,14,7,17,15,2,9,6,3,8,3,1,9,5,3
2017,14,15,avg5,30,29,1,17,10,14,12,2,10,6,2,9,3,1,10,8,7
2017,14,15,avg3,30,30,0,16,9,15,13,2,10,6,2,10,2,0,10,8,7
2017,14,15,ceiling_p100,30,22,8,12,5,19,17,2,7,4,1,6,3,1,9,5,3
2017,14,15,bayes_p80,30,25,5,12,6,18,16,2,8,3,1,9,5,2,8,4,3
2017,15,16,newsletter_current,30,26,4,12,6,12,11,1,9,5,2,7,2,0,10,5,4
2017,15,16,avg20,30,22,8,11,5,13,12,1,8,5,2,5,1,0,9,5,3
2017,15,16,avg5,30,27,3,11,5,13,12,1,10,4,1,7,2,0,10,5,4
2017,15,16,avg3,30,27,3,12,6,12,11,1,8,3,1,9,3,0,10,6,5
2017,15,16,ceiling_p100,30,23,7,11,5,13,12,1,9,4,1,5,2,1,9,5,3
2017,15,16,bayes_p80,30,23,7,10,2,16,15,1,8,5,0,7,1,0,8,4,2
2017,16,17,newsletter_current,30,26,4,14,4,14,14,0,10,5,1,7,4,1,9,5,2
2017,16,17,avg20,30,26,4,14,5,13,13,0,9,4,2,8,5,1,9,5,2
2017,16,17,avg5,30,25,5,12,5,13,13,0,10,4,2,6,3,1,9,5,2
2017,16,17,avg3,30,27,3,12,5,13,13,0,10,3,3,8,6,1,9,3,1
2017,16,17,ceiling_p100,30,27,3,14,7,11,11,0,10,5,4,8,5,1,9,4,2
2017,16,17,bayes_p80,30,27,3,17,7,11,11,0,8,5,3,9,7,2,10,5,2
2017,17,18,newsletter_current,30,28,2,15,6,13,13,0,10,7,2,9,4,2,9,4,2
2017,17,18,avg20,30,26,4,14,4,15,15,0,9,5,1,9,5,2,8,4,1
2017,17,18,avg5,30,28,2,13,6,13,13,0,10,6,2,9,3,2,9,4,2
2017,17,18,avg3,30,28,2,15,7,12,12,0,10,6,2,9,4,2,9,5,3
2017,17,18,ceiling_p100,30,27,3,12,5,14,14,0,10,5,1,9,4,2,8,3,2
2017,17,18,bayes_p80,30,26,4,13,5,14,14,0,8,4,1,9,5,2,9,4,2
2017,18,19,newsletter_current,30,28,2,16,8,11,11,0,10,4,4,8,6,2,10,6,2
2017,18,19,avg20,30,26,4,11,4,15,15,0,10,5,2,8,4,2,8,2,0
2017,18,19,avg5,30,29,1,16,7,12,12,0,10,4,4,9,6,2,10,6,1
2017,18,19,avg3,30,27,3,13,5,14,14,0,9,3,2,9,5,2,9,5,1
2017,18,19,ceiling_p100,30,25,5,11,4,15,15,0,8,2,1,9,6,2,8,3,1
2017,18,19,bayes_p80,30,25,5,8,4,15,15,0,9,3,2,8,4,2,8,1,0
