,sc_id,sc_first_name,sc_last_name,sc_team_id,sc_price,sc_previous_games,sc_previous_average,sc_previous_total,sc_feed_id,sc_active,sc_positions,sc_team,sc_position,sc_long_team
327,328,Oscar,Brownless,7,102400,0,0.0,0,1006101,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GEE,FWD,Geelong
328,329,Jordan,Clark,7,330900,18,60.94,1097,1006152,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GEE,MID,Geelong
329,330,Bradley,Close,7,109900,0,0.0,0,999326,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GEE,MID FWD,Geelong
330,331,Nakia,Cockatoo,7,148200,0,0.0,0,298336,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GEE,MID FWD,Geelong
331,332,Charlie,Constable,7,391000,7,80.0,560,1002242,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GEE,MID,Geelong
332,333,Luke,Dahlhaus,7,462400,21,85.14,1788,291526,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GEE,FWD,Geelong
333,334,Patrick,Dangerfield,7,625500,21,115.19,2419,270917,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GEE,MID,Geelong
334,335,Sam,De Koning,7,126300,0,0.0,0,1009229,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GEE,DEF,Geelong
335,336,Mitch,Duncan,7,560600,22,103.23,2271,281065,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GEE,MID,Geelong
336,337,Francis,Evans,7,117300,0,0.0,0,1017255,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GEE,FWD,Geelong
337,338,Lachie,Fogarty,7,219400,2,50.5,101,1002228,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GEE,MID,Geelong
338,339,Darcy,Fort,7,264800,3,69.67,209,298211,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GEE,FWD,Geelong
339,340,Cameron,Guthrie,7,413900,18,76.22,1372,290550,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GEE,MID,Geelong
340,341,Zach,Guthrie,7,190100,1,50.0,50,1004870,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GEE,DEF,Geelong
341,342,Tom,Hawkins,7,465000,22,85.64,1884,261510,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GEE,FWD,Geelong
342,343,Lachlan,Henderson,7,305000,5,70.2,351,270326,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GEE,DEF,Geelong
343,344,Jack,Henry,7,289200,20,53.25,1065,1000937,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GEE,DEF,Geelong
344,345,Ben,Jarvis,7,123900,0,0.0,0,1008940,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GEE,DEF,Geelong
345,346,Josh,Jenkins,7,371200,11,68.36,752,294828,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GEE,FWD,Geelong
346,347,Jacob,Kennerley,7,123900,0,0.0,0,1004681,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GEE,DEF,Geelong
347,348,Jake,Kolodjashnij,7,297600,20,54.8,1096,296291,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GEE,DEF,Geelong
348,349,Nathan,Kreuger,7,123900,0,0.0,0,997254,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GEE,FWD,Geelong
349,350,Sam,Menegola,7,441700,9,81.33,732,294199,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GEE,MID,Geelong
350,351,Gryan,Miers,7,365600,22,67.32,1481,1004938,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GEE,FWD,Geelong
351,352,Quinton,Narkle,7,396600,3,104.33,313,999824,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GEE,MID,Geelong
352,353,Mark,O'Connor,7,346500,20,63.8,1276,1007102,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GEE,DEF,Geelong
353,354,Stefan,Okunbor,7,123900,0,0.0,0,1013977,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GEE,DEF,Geelong
354,355,Brandan,Parfitt,7,427400,17,78.71,1338,298419,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GEE,FWD MID,Geelong
355,356,James,Parsons,7,282400,4,65.0,260,993798,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GEE,MID,Geelong
356,357,Esava,Ratugolea,7,319100,17,58.76,999,1002220,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GEE,FWD,Geelong
357,358,Gary,Rohan,7,328800,18,60.56,1090,291357,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GEE,FWD,Geelong
358,359,Blake,Schlensog,7,123900,0,0.0,0,1008202,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GEE,FWD,Geelong
359,360,Joel,Selwood,7,465600,20,85.75,1715,250321,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GEE,MID,Geelong
360,361,Sam,Simpson,7,123900,0,0.0,0,1004940,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GEE,MID,Geelong
361,362,Rhys,Stanley,7,467300,16,86.06,1377,280317,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",GEE,RUC,Geelong
362,363,Cooper,Stephens,7,139800,0,0.0,0,1004948,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GEE,MID,Geelong
363,364,Jack,Steven,7,361700,7,74.0,518,270912,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GEE,FWD MID,Geelong
364,365,Tom,Stewart,7,533200,22,98.18,2160,291800,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GEE,DEF,Geelong
365,366,Cameron,Taheny,7,117300,0,0.0,0,1008603,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GEE,FWD,Geelong
366,367,Jake,Tarca,7,123900,0,0.0,0,999382,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GEE,FWD,Geelong
367,368,Harry,Taylor,7,384300,21,70.76,1486,261497,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GEE,DEF,Geelong
368,369,Zach,Tuohy,7,386300,15,71.13,1067,292511,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GEE,DEF,Geelong
369,370,Lachlan,Ash,18,193800,0,0.0,0,1009253,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GWS,DEF MID,GWS Giants
370,371,Kieren,Briggs,18,123900,0,0.0,0,1008436,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GWS,DEF FWD,GWS Giants
371,372,Callum M.,Brown,18,123900,0,0.0,0,1014038,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GWS,DEF,GWS Giants
372,373,Jack,Buckley,18,123900,0,0.0,0,1009708,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GWS,FWD MID,GWS Giants
373,374,Matt,Buntine,18,285400,9,52.56,473,291797,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GWS,DEF FWD,GWS Giants
374,375,Jye,Caldwell,18,190100,2,50.0,100,1006103,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GWS,MID,GWS Giants
375,376,Jeremy,Cameron,18,503900,20,92.8,1856,293845,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GWS,FWD,GWS Giants
376,377,Stephen,Coniglio,18,549500,15,101.2,1518,291969,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GWS,MID,GWS Giants
377,378,Aidan,Corr,18,223700,4,51.5,206,294508,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GWS,DEF,GWS Giants
378,379,Isaac,Cumming,18,245000,5,56.4,282,1001396,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GWS,DEF,GWS Giants
379,380,Brent,Daniels,18,347300,22,63.95,1407,1002251,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GWS,FWD,GWS Giants
380,381,Phil,Davis,18,431600,19,79.47,1510,280804,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GWS,DEF,GWS Giants
381,382,Matt,de Boer,18,408000,15,75.13,1127,271015,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GWS,MID,GWS Giants
382,383,Jeremy,Finlayson,18,446400,19,82.21,1562,298111,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GWS,FWD,GWS Giants
383,384,Matthew,Flynn,18,123900,0,0.0,0,993902,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",GWS,RUC,GWS Giants
384,385,Tom,Green,18,166800,0,0.0,0,1009528,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GWS,MID,GWS Giants
385,386,Toby,Greene,18,510100,16,93.94,1503,295344,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GWS,FWD,GWS Giants
386,387,Jackson,Hately,18,301600,7,61.71,432,999309,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GWS,MID,GWS Giants
387,388,Nick,Haynes,18,474700,19,87.42,1661,295265,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GWS,DEF,GWS Giants
388,389,Ian,Hill,18,275800,7,56.43,395,1006148,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GWS,FWD,GWS Giants
389,390,Harry,Himmelberg,18,413700,21,76.19,1600,993107,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GWS,FWD,GWS Giants
390,391,Jacob,Hopper,18,520200,19,95.79,1820,993903,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GWS,MID,GWS Giants
391,392,Tom,Hutchesson,18,117300,0,0.0,0,296984,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GWS,MID FWD,GWS Giants
392,393,Connor,Idun,18,143400,1,33.0,33,1008083,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GWS,DEF,GWS Giants
393,394,Sam,Jacobs,18,348400,5,80.2,401,270811,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",GWS,RUC,GWS Giants
394,395,Lachlan,Keeffe,18,272700,9,50.22,452,290314,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GWS,DEF FWD,GWS Giants
395,396,Josh,Kelly,18,637700,14,117.43,1644,296347,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GWS,MID,GWS Giants
396,397,Adam,Kennedy,18,353500,19,65.11,1237,291509,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GWS,DEF,GWS Giants
397,398,Zac,Langdon,18,218300,3,44.67,134,1004286,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GWS,FWD,GWS Giants
398,399,Daniel,Lloyd,18,328500,14,60.5,847,290675,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GWS,FWD,GWS Giants
399,400,Shane,Mumford,18,443200,16,81.63,1306,280762,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",GWS,RUC,GWS Giants
400,401,Xavier,O'Halloran,18,123900,0,0.0,0,1006135,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GWS,MID,GWS Giants
401,402,Harry,Perryman,18,410500,15,75.6,1134,998205,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GWS,MID,GWS Giants
402,403,Sam J.,Reid,18,375700,22,69.18,1522,261374,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GWS,DEF,GWS Giants
403,404,Jake,Riccardi,18,117300,0,0.0,0,1008123,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GWS,FWD,GWS Giants
404,405,Heath,Shaw,18,448700,22,82.64,1818,240700,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GWS,DEF,GWS Giants
405,406,Tommy,Sheridan,18,306100,1,2.0,2,291792,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GWS,MID,GWS Giants
406,407,Nick,Shipley,18,123900,0,0.0,0,1002296,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GWS,MID,GWS Giants
407,408,Zach,Sproule,18,127100,1,26.0,26,998225,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GWS,FWD,GWS Giants
408,409,Jake,Stein,18,231100,5,53.2,266,1007238,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GWS,DEF,GWS Giants
409,410,Tim,Taranto,18,555900,22,102.36,2252,998172,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GWS,MID,GWS Giants
410,411,Sam,Taylor,18,316200,18,58.22,1048,1005247,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GWS,DEF,GWS Giants
411,412,Callan,Ward,18,511400,1,4.0,4,280109,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GWS,MID,GWS Giants
412,413,Lachie,Whitfield,18,604100,16,111.25,1780,294305,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GWS,FWD MID,GWS Giants
413,414,Zac,Williams,18,551700,20,101.6,2032,294685,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GWS,DEF,GWS Giants
414,415,Luke,Breust,8,418100,22,77.0,1694,280744,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",HAW,FWD,Hawthorn
415,416,Shaun,Burgoyne,8,417200,18,76.83,1383,210012,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
416,417,Jonathon,Ceglar,8,417000,15,76.8,1152,291327,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",HAW,RUC FWD,Hawthorn
417,418,James,Cousins,8,376500,12,69.33,832,1000959,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",HAW,MID,Hawthorn
418,419,Will,Day,8,153300,0,0.0,0,1008550,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
419,420,James,Frawley,8,299900,18,55.22,994,260288,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
420,421,Sam,Frost,8,348000,22,64.09,1410,293738,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
421,422,Conor,Glass,8,241600,7,49.43,346,1003547,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
422,423,Will,Golds,8,123900,0,0.0,0,1006128,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",HAW,FWD MID,Hawthorn
423,424,Damon,Greaves,8,123900,0,0.0,0,1006159,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
424,425,Jack,Gunston,8,433600,20,79.85,1597,291351,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",HAW,FWD,Hawthorn
425,426,Oliver,Hanrahan,8,284800,9,52.44,472,1001043,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",HAW,FWD,Hawthorn
426,427,Blake,Hardwick,8,429000,22,79.0,1738,993794,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
427,428,Michael,Hartley,8,272400,3,71.67,215,294077,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
428,429,Ricky,Henderson,8,514900,22,94.82,2086,291201,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",HAW,MID,Hawthorn
429,430,Daniel,Howe,8,399600,12,73.58,883,992462,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",HAW,DEF MID,Hawthorn
430,431,Jarman,Impey,8,402500,17,74.12,1260,296254,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
431,432,Emerson,Jeka,8,115900,0,0.0,0,1005150,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",HAW,FWD,Hawthorn
432,433,Changkuoth,Jiath,8,219900,2,67.5,135,998390,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
433,434,Harrison,Jones,8,123900,0,0.0,0,1004991,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",HAW,MID,Hawthorn
434,435,Jacob,Koschitzke,8,123900,0,0.0,0,1006030,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
435,436,Mitch,Lewis,8,367000,12,67.58,811,1000887,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",HAW,FWD,Hawthorn
436,437,Finn,Maginness,8,117300,0,0.0,0,1009421,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",HAW,MID,Hawthorn
437,438,Ben,McEvoy,8,503600,19,92.74,1762,261323,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",HAW,RUC,Hawthorn
438,439,Tom,Mitchell,8,630900,0,0.0,0,291856,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",HAW,MID,Hawthorn
439,440,Dylan,Moore,8,274400,7,56.14,393,1006314,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",HAW,FWD,Hawthorn
440,441,Josh,Morris,8,117300,0,0.0,0,1008537,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",HAW,FWD,Hawthorn
441,442,Harry,Morrison,8,287200,9,52.89,476,1000963,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",HAW,FWD MID,Hawthorn
442,443,Conor,Nash,8,269600,14,49.64,695,1007124,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",HAW,FWD,Hawthorn
443,444,Tim,O'Brien,8,389300,16,71.69,1147,296041,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",HAW,DEF FWD,Hawthorn
444,445,Jaeger,O'Meara,8,491100,21,90.43,1899,294613,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",HAW,MID,Hawthorn
445,446,Jonathon,Patton,8,337000,0,0.0,0,291821,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",HAW,RUC FWD,Hawthorn
446,447,Harrison,Pepper,8,102400,0,0.0,0,1011873,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
447,448,Paul,Puopolo,8,346600,22,63.82,1404,260710,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",HAW,FWD,Hawthorn
448,449,Ned,Reeves,8,123900,0,0.0,0,1001024,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",HAW,RUC,Hawthorn
449,450,Jackson,Ross,8,123900,0,0.0,0,1004919,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",HAW,FWD,Hawthorn
450,451,Jack,Scrimshaw,8,350300,10,64.5,645,998114,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
451,452,Tom,Scully,8,356800,21,65.71,1380,280969,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",HAW,MID,Hawthorn
452,453,Liam,Shiels,8,471600,19,86.84,1650,280737,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",HAW,MID,Hawthorn
453,454,James,Sicily,8,509500,22,93.82,2064,297566,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
454,455,Isaac,Smith,8,450700,19,83.0,1577,294877,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",HAW,MID,Hawthorn
455,456,Ben,Stratton,8,236100,19,43.47,826,280471,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
456,457,Mathew,Walker,8,123900,0,0.0,0,1002590,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",HAW,FWD,Hawthorn
457,458,Chad,Wingard,8,412300,14,75.93,1063,291962,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",HAW,FWD MID,Hawthorn
