,index,year,gametime (AET),ground,FanFooty draw ID,team,score,SC_total,previous SC match score,rolling 3 round SC match average,rolling 5 round SC match average,match_identifier
2401,4589,2016,2016-04-03 16:40:00,Docklands,5618,SY,131.0,1785.0,1908.0,1711.0,1765.2,5618_SY
2402,4590,2016,2016-04-08 19:50:00,Adelaide,5619,ES,51.0,1551.0,1899.0,1663.6666666666667,1642.4,5619_ES
2403,4590,2016,2016-04-08 19:50:00,Adelaide,5619,PA,112.0,1750.0,1364.0,1635.0,1687.6,5619_PA
2404,4591,2016,2016-04-09 13:45:00,MCG,5620,SK,119.0,1839.0,1434.0,1501.0,1480.6,5620_SK
2405,4591,2016,2016-04-09 13:45:00,MCG,5620,CO,90.0,1462.0,1574.0,1529.6666666666667,1578.8,5620_CO
2406,4592,2016,2016-04-09 14:10:00,Docklands,5621,RI,92.0,1664.0,1728.0,1600.0,1666.2,5621_RI
2407,4592,2016,2016-04-09 14:10:00,Docklands,5621,AD,128.0,1640.0,1935.0,1626.0,1566.6,5621_AD
2408,4593,2016,2016-04-09 16:35:00,SCG,5622,SY,93.0,1633.0,1785.0,1764.3333333333333,1758.2,5622_SY
2409,4593,2016,2016-04-09 16:35:00,SCG,5622,WS,68.0,1668.0,1764.0,1624.3333333333333,1656.2,5622_WS
2410,4594,2016,2016-04-09 19:25:00,Gold Coast,5623,GC,95.0,1755.0,1719.0,1676.0,1631.0,5623_GC
2411,4594,2016,2016-04-09 19:25:00,Gold Coast,5623,CA,41.0,1543.0,1513.0,1452.6666666666667,1514.6,5623_CA
2412,4595,2016,2016-04-09 19:40:00,Subiaco,5624,WC,92.0,1735.0,1329.0,1519.3333333333333,1598.0,5624_WC
2413,4595,2016,2016-04-09 19:40:00,Subiaco,5624,FR,59.0,1566.0,1582.0,1489.3333333333333,1519.4,5624_FR
2414,4596,2016,2016-04-10 13:10:00,Hobart,5625,NM,136.0,1665.0,1780.0,1698.0,1714.2,5625_NM
2415,4596,2016,2016-04-10 13:10:00,Hobart,5625,ME,131.0,1630.0,1402.0,1632.6666666666667,1554.2,5625_ME
2416,4597,2016,2016-04-10 15:20:00,Docklands,5626,WB,90.0,1788.0,1865.0,1841.3333333333333,1737.4,5626_WB
2417,4597,2016,2016-04-10 15:20:00,Docklands,5626,HW,93.0,1514.0,1968.0,1945.0,1891.6,5626_HW
2418,4598,2016,2016-04-10 16:40:00,Kardinia,5627,GE,125.0,1778.0,1537.0,1656.3333333333333,1611.4,5627_GE
2419,4598,2016,2016-04-10 16:40:00,Kardinia,5627,BL,56.0,1344.0,1523.0,1586.3333333333333,1525.0,5627_BL
2420,4599,2016,2016-04-15 20:10:00,Subiaco,5628,RI,57.0,1509.0,1664.0,1646.6666666666667,1649.4,5628_RI
2421,4599,2016,2016-04-15 20:10:00,Subiaco,5628,WC,125.0,1792.0,1735.0,1662.0,1606.4,5628_WC
2422,4600,2016,2016-04-16 13:45:00,MCG,5629,GE,72.0,1645.0,1778.0,1617.3333333333333,1621.4,5629_GE
2423,4600,2016,2016-04-16 13:45:00,MCG,5629,ES,42.0,1655.0,1551.0,1623.3333333333333,1618.6,5629_ES
2424,4601,2016,2016-04-16 14:10:00,Launceston,5630,SK,84.0,1699.0,1839.0,1624.6666666666667,1534.2,5630_SK
2425,4601,2016,2016-04-16 14:10:00,Launceston,5630,HW,87.0,1601.0,1514.0,1784.3333333333333,1813.8,5630_HW
2426,4602,2016,2016-04-16 16:35:00,Gabba,5631,BL,107.0,1796.0,1344.0,1414.0,1491.2,5631_BL
2427,4602,2016,2016-04-16 16:35:00,Gabba,5631,GC,94.0,1504.0,1755.0,1785.0,1656.2,5631_GC
2428,4603,2016,2016-04-16 19:25:00,Docklands,5632,WB,85.0,1862.0,1788.0,1882.0,1750.0,5632_WB
2429,4603,2016,2016-04-16 19:25:00,Docklands,5632,CA,49.0,1440.0,1543.0,1470.6666666666667,1453.0,5632_CA
2430,4604,2016,2016-04-16 19:40:00,Adelaide,5633,SY,103.0,1635.0,1633.0,1775.3333333333333,1710.2,5633_SY
2431,4604,2016,2016-04-16 19:40:00,Adelaide,5633,AD,113.0,1664.0,1640.0,1707.6666666666667,1613.2,5633_AD
2432,4605,2016,2016-04-17 13:10:00,Manuka,5634,PA,65.0,1444.0,1750.0,1603.6666666666667,1691.4,5634_PA
2433,4605,2016,2016-04-17 13:10:00,Manuka,5634,WS,151.0,1859.0,1668.0,1697.3333333333333,1688.4,5634_WS
2434,4606,2016,2016-04-17 15:20:00,MCG,5635,CO,67.0,1592.0,1462.0,1474.6666666666667,1598.8,5635_CO
2435,4606,2016,2016-04-17 15:20:00,MCG,5635,ME,102.0,1707.0,1630.0,1558.3333333333333,1590.4,5635_ME
2436,4607,2016,2016-04-17 16:40:00,Docklands,5636,NM,132.0,1807.0,1665.0,1731.6666666666667,1692.2,5636_NM
2437,4607,2016,2016-04-17 16:40:00,Docklands,5636,FR,101.0,1495.0,1566.0,1485.3333333333333,1541.4,5636_FR
2438,4608,2016,2016-04-22 19:50:00,MCG,5637,HW,112.0,1604.0,1601.0,1694.3333333333333,1790.0,5637_HW
2439,4608,2016,2016-04-22 19:50:00,MCG,5637,AD,109.0,1696.0,1664.0,1746.3333333333333,1636.4,5637_AD
2440,4609,2016,2016-04-23 13:50:00,SCG,5638,SY,88.0,1728.0,1635.0,1684.3333333333333,1712.2,5638_SY
2441,4609,2016,2016-04-23 13:50:00,SCG,5638,WC,49.0,1569.0,1792.0,1618.6666666666667,1617.0,5638_WC
2442,4610,2016,2016-04-23 16:45:00,Gold Coast,5639,GC,81.0,1527.0,1504.0,1659.3333333333333,1657.4,5639_GC
2443,4610,2016,2016-04-23 16:45:00,Gold Coast,5639,NM,119.0,1773.0,1807.0,1750.6666666666667,1713.2,5639_NM
2444,4611,2016,2016-04-23 19:25:00,Docklands,5640,BL,67.0,1442.0,1796.0,1554.3333333333333,1579.8,5640_BL
2445,4611,2016,2016-04-23 19:25:00,Docklands,5640,WB,120.0,1858.0,1862.0,1838.3333333333333,1834.8,5640_WB
2446,4612,2016,2016-04-23 19:45:00,Adelaide,5641,GE,107.0,1868.0,1645.0,1653.3333333333333,1678.4,5641_GE
2447,4612,2016,2016-04-23 19:45:00,Adelaide,5641,PA,59.0,1433.0,1444.0,1519.3333333333333,1619.8,5641_PA
2448,4613,2016,2016-04-24 13:10:00,Docklands,5642,SK,79.0,1498.0,1699.0,1657.3333333333333,1608.2,5642_SK
2449,4613,2016,2016-04-24 13:10:00,Docklands,5642,WS,126.0,1802.0,1859.0,1763.6666666666667,1680.0,5642_WS
2450,4614,2016,2016-04-24 16:15:00,Subiaco,5643,FR,68.0,1634.0,1495.0,1547.6666666666667,1505.8,5643_FR
2451,4614,2016,2016-04-24 16:15:00,Subiaco,5643,CA,72.0,1665.0,1440.0,1498.6666666666667,1468.2,5643_CA
2452,4615,2016,2016-04-24 19:10:00,MCG,5644,ME,129.0,1804.0,1707.0,1579.6666666666667,1647.0,5644_ME
2453,4615,2016,2016-04-24 19:10:00,MCG,5644,RI,96.0,1497.0,1509.0,1633.6666666666667,1594.6,5644_RI
2454,4616,2016,2016-04-25 15:20:00,MCG,5645,ES,73.0,1444.0,1655.0,1701.6666666666667,1639.4,5645_ES
2455,4616,2016,2016-04-25 15:20:00,MCG,5645,CO,142.0,1858.0,1592.0,1542.6666666666667,1528.6,5645_CO
2456,4617,2016,2016-04-29 19:50:00,Docklands,5646,NM,61.0,1619.0,1773.0,1748.3333333333333,1755.0,5646_NM
2457,4617,2016,2016-04-29 19:50:00,Docklands,5646,WB,45.0,1613.0,1858.0,1836.0,1873.2,5646_WB
2458,4618,2016,2016-04-30 13:45:00,Docklands,5647,SK,135.0,1751.0,1498.0,1678.6666666666667,1614.2,5647_SK
2459,4618,2016,2016-04-30 13:45:00,Docklands,5647,ME,96.0,1384.0,1804.0,1713.6666666666667,1637.2,5647_ME
2460,4619,2016,2016-04-30 14:10:00,Adelaide,5648,FR,64.0,1565.0,1634.0,1565.0,1517.0,5648_FR
2461,4619,2016,2016-04-30 14:10:00,Adelaide,5648,AD,97.0,1734.0,1696.0,1666.6666666666667,1696.6,5648_AD
2462,4620,2016,2016-04-30 16:35:00,Showgrounds,5649,HW,83.0,1356.0,1604.0,1573.0,1711.6,5649_HW
2463,4620,2016,2016-04-30 16:35:00,Showgrounds,5649,WS,158.0,1944.0,1802.0,1776.3333333333333,1750.6,5649_WS
2464,4621,2016,2016-04-30 19:25:00,MCG,5650,PA,94.0,1719.0,1433.0,1542.3333333333333,1537.6,5650_PA
2465,4621,2016,2016-04-30 19:25:00,MCG,5650,RI,59.0,1583.0,1497.0,1556.6666666666667,1589.2,5650_RI
2466,4622,2016,2016-04-30 19:25:00,Kardinia,5651,GC,48.0,1247.0,1527.0,1595.3333333333333,1677.2,5651_GC
2467,4622,2016,2016-04-30 19:25:00,Kardinia,5651,GE,168.0,2054.0,1868.0,1763.6666666666667,1673.0,5651_GE
2468,4623,2016,2016-05-01 13:10:00,Gabba,5652,BL,94.0,1533.0,1442.0,1527.3333333333333,1496.0,5652_BL
2469,4623,2016,2016-05-01 13:10:00,Gabba,5652,SY,97.0,1765.0,1728.0,1665.3333333333333,1737.8,5652_SY
2470,4624,2016,2016-05-01 15:20:00,MCG,5653,ES,57.0,1537.0,1444.0,1550.0,1593.8,5653_ES
2471,4624,2016,2016-05-01 15:20:00,MCG,5653,CA,72.0,1678.0,1665.0,1549.3333333333333,1503.4,5653_CA
2472,4625,2016,2016-05-01 16:40:00,Subiaco,5654,CO,62.0,1602.0,1858.0,1637.3333333333333,1574.8,5654_CO
2473,4625,2016,2016-05-01 16:40:00,Subiaco,5654,WC,124.0,1698.0,1569.0,1698.6666666666667,1669.4,5654_WC
2474,4626,2016,2016-05-06 19:50:00,MCG,5655,HW,136.0,1793.0,1356.0,1520.3333333333333,1608.6,5655_HW
2475,4626,2016,2016-05-06 19:50:00,MCG,5655,RI,90.0,1509.0,1583.0,1529.6666666666667,1596.2,5655_RI
2476,4627,2016,2016-05-07 13:45:00,MCG,5656,CO,84.0,1554.0,1602.0,1684.0,1617.6,5656_CO
2477,4627,2016,2016-05-07 13:45:00,MCG,5656,CA,99.0,1746.0,1678.0,1594.3333333333333,1567.8,5656_CA
2478,4628,2016,2016-05-07 14:10:00,Kardinia,5657,WC,79.0,1449.0,1698.0,1686.3333333333333,1624.6,5657_WC
2479,4628,2016,2016-05-07 14:10:00,Kardinia,5657,GE,123.0,1768.0,2054.0,1855.6666666666667,1776.4,5657_GE
2480,4629,2016,2016-05-07 16:35:00,SCG,5658,ES,54.0,1504.0,1537.0,1545.3333333333333,1617.2,5658_ES
2481,4629,2016,2016-05-07 16:35:00,SCG,5658,SY,135.0,1720.0,1765.0,1709.3333333333333,1709.2,5658_SY
2482,4630,2016,2016-05-07 17:10:00,Gold Coast,5659,ME,160.0,1851.0,1384.0,1631.6666666666667,1585.4,5659_ME
2483,4630,2016,2016-05-07 17:10:00,Gold Coast,5659,GC,87.0,1449.0,1247.0,1426.0,1550.4,5659_GC
2484,4631,2016,2016-05-07 19:40:00,Docklands,5660,AD,108.0,1465.0,1734.0,1698.0,1733.8,5660_AD
2485,4631,2016,2016-05-07 19:40:00,Docklands,5660,WB,123.0,1777.0,1613.0,1777.6666666666667,1797.2,5660_WB
2486,4632,2016,2016-05-07 20:10:00,Subiaco,5661,FR,77.0,1591.0,1565.0,1564.6666666666667,1568.4,5661_FR
2487,4632,2016,2016-05-07 20:10:00,Subiaco,5661,WS,95.0,1710.0,1944.0,1868.3333333333333,1807.4,5661_WS
2488,4633,2016,2016-05-08 15:20:00,Docklands,5662,SK,75.0,1623.0,1751.0,1649.3333333333333,1644.2,5662_SK
2489,4633,2016,2016-05-08 15:20:00,Docklands,5662,NM,82.0,1675.0,1619.0,1733.0,1728.8,5662_NM
2490,4634,2016,2016-05-08 16:40:00,Adelaide,5663,PA,136.0,1841.0,1719.0,1532.0,1542.0,5663_PA
2491,4634,2016,2016-05-08 16:40:00,Adelaide,5663,BL,59.0,1461.0,1533.0,1590.3333333333333,1527.6,5663_BL
2492,4635,2016,2016-05-13 19:50:00,Adelaide,5664,AD,72.0,1451.0,1465.0,1631.6666666666667,1639.8,5664_AD
2493,4635,2016,2016-05-13 19:50:00,Adelaide,5664,GE,98.0,1753.0,1768.0,1896.6666666666667,1822.6,5664_GE
2494,4636,2016,2016-05-14 13:45:00,Docklands,5665,NM,74.0,1756.0,1675.0,1689.0,1707.8,5665_NM
2495,4636,2016,2016-05-14 13:45:00,Docklands,5665,ES,60.0,1547.0,1504.0,1495.0,1538.2,5665_ES
2496,4637,2016,2016-05-14 14:10:00,Launceston,5666,HW,116.0,1783.0,1793.0,1584.3333333333333,1573.6,5666_HW
2497,4637,2016,2016-05-14 14:10:00,Launceston,5666,FR,75.0,1515.0,1591.0,1596.6666666666667,1570.2,5666_FR
2498,4638,2016,2016-05-14 16:35:00,Showgrounds,5667,GC,58.0,1325.0,1449.0,1407.6666666666667,1496.4,5667_GC
2499,4638,2016,2016-05-14 16:35:00,Showgrounds,5667,WS,149.0,1977.0,1710.0,1818.6666666666667,1796.6,5667_WS
2500,4639,2016,2016-05-14 19:25:00,Gabba,5668,BL,65.0,1326.0,1461.0,1478.6666666666667,1515.2,5668_BL
2501,4639,2016,2016-05-14 19:25:00,Gabba,5668,CO,143.0,1975.0,1554.0,1671.3333333333333,1613.6,5668_CO
2502,4640,2016,2016-05-14 19:25:00,MCG,5669,SY,100.0,1509.0,1720.0,1737.6666666666667,1696.2,5669_SY
2503,4640,2016,2016-05-14 19:25:00,MCG,5669,RI,101.0,1792.0,1509.0,1529.6666666666667,1552.4,5669_RI
2504,4641,2016,2016-05-15 13:10:00,Docklands,5670,PA,91.0,1415.0,1841.0,1664.3333333333333,1637.4,5670_PA
2505,4641,2016,2016-05-15 13:10:00,Docklands,5670,CA,93.0,1885.0,1746.0,1696.3333333333333,1614.4,5670_CA
2506,4642,2016,2016-05-15 15:20:00,MCG,5671,WB,114.0,1781.0,1777.0,1749.3333333333333,1779.6,5671_WB
2507,4642,2016,2016-05-15 15:20:00,MCG,5671,ME,82.0,1519.0,1851.0,1679.6666666666667,1675.2,5671_ME
2508,4643,2016,2016-05-15 16:40:00,Subiaco,5672,SK,29.0,1419.0,1623.0,1624.0,1682.0,5672_SK
2509,4643,2016,2016-05-15 16:40:00,Subiaco,5672,WC,132.0,1884.0,1449.0,1572.0,1648.6,5672_WC
2510,4644,2016,2016-05-20 19:50:00,MCG,5673,SY,69.0,1837.0,1509.0,1664.6666666666667,1671.4,5673_SY
2511,4644,2016,2016-05-20 19:50:00,MCG,5673,HW,55.0,1464.0,1783.0,1644.0,1627.4,5673_HW
2512,4645,2016,2016-05-21 13:45:00,MCG,5674,CO,104.0,1725.0,1975.0,1710.3333333333333,1716.2,5674_CO
2513,4645,2016,2016-05-21 13:45:00,MCG,5674,GE,80.0,1574.0,1753.0,1858.3333333333333,1817.6,5674_GE
2514,4646,2016,2016-05-21 14:10:00,Gold Coast,5675,GC,74.0,1442.0,1325.0,1340.3333333333333,1410.4,5675_GC
2515,4646,2016,2016-05-21 14:10:00,Gold Coast,5675,AD,149.0,1775.0,1451.0,1550.0,1602.0,5675_AD
2516,4647,2016,2016-05-21 16:35:00,Adelaide,5676,PA,86.0,1673.0,1415.0,1658.3333333333333,1570.4,5676_PA
2517,4647,2016,2016-05-21 16:35:00,Adelaide,5676,WC,94.0,1565.0,1884.0,1677.0,1678.4,5676_WC
2518,4648,2016,2016-05-21 19:25:00,Docklands,5677,NM,113.0,1805.0,1756.0,1683.3333333333333,1726.0,5677_NM
2519,4648,2016,2016-05-21 19:25:00,Docklands,5677,CA,46.0,1497.0,1885.0,1769.6666666666667,1682.8,5677_CA
2520,4649,2016,2016-05-21 19:40:00,Subiaco,5678,RI,83.0,1759.0,1792.0,1628.0,1578.0,5678_RI
2521,4649,2016,2016-05-21 19:40:00,Subiaco,5678,FR,45.0,1542.0,1515.0,1557.0,1560.0,5678_FR
2522,4650,2016,2016-05-22 13:10:00,MCG,5679,ME,131.0,1749.0,1519.0,1584.6666666666667,1653.0,5679_ME
2523,4650,2016,2016-05-22 13:10:00,MCG,5679,BL,68.0,1394.0,1326.0,1440.0,1511.6,5679_BL
2524,4651,2016,2016-05-22 15:20:00,Showgrounds,5680,WS,98.0,1804.0,1977.0,1877.0,1858.4,5680_WS
2525,4651,2016,2016-05-22 15:20:00,Showgrounds,5680,WB,73.0,1495.0,1781.0,1723.6666666666667,1778.2,5680_WB
2526,4652,2016,2016-05-22 16:40:00,Docklands,5681,ES,63.0,1591.0,1547.0,1529.3333333333333,1537.4,5681_ES
2527,4652,2016,2016-05-22 16:40:00,Docklands,5681,SK,109.0,1714.0,1419.0,1597.6666666666667,1598.0,5681_SK
2528,4653,2016,2016-05-27 19:50:00,SCG,5682,SY,91.0,1869.0,1837.0,1688.6666666666667,1711.8,5682_SY
2529,4653,2016,2016-05-27 19:50:00,SCG,5682,NM,65.0,1429.0,1805.0,1745.3333333333333,1725.6,5682_NM
2530,4654,2016,2016-05-28 13:45:00,Gabba,5683,HW,135.0,1741.0,1464.0,1680.0,1600.0,5683_HW
2531,4654,2016,2016-05-28 13:45:00,Gabba,5683,BL,87.0,1560.0,1394.0,1393.6666666666667,1431.2,5683_BL
2532,4655,2016,2016-05-28 14:10:00,Alice Springs,5684,ME,76.0,1556.0,1749.0,1706.3333333333333,1661.4,5684_ME
2533,4655,2016,2016-05-28 14:10:00,Alice Springs,5684,PA,121.0,1745.0,1673.0,1643.0,1616.2,5684_PA
2534,4656,2016,2016-05-28 16:35:00,Docklands,5685,FR,67.0,1543.0,1542.0,1549.3333333333333,1569.4,5685_FR
2535,4656,2016,2016-05-28 16:35:00,Docklands,5685,SK,101.0,1757.0,1714.0,1585.3333333333333,1601.0,5685_SK
2536,4657,2016,2016-05-28 19:25:00,MCG,5686,RI,105.0,1786.0,1759.0,1686.6666666666667,1628.0,5686_RI
2537,4657,2016,2016-05-28 19:25:00,MCG,5686,ES,67.0,1514.0,1591.0,1547.3333333333333,1524.6,5686_ES
2538,4658,2016,2016-05-28 19:40:00,Adelaide,5687,AD,107.0,1714.0,1775.0,1563.6666666666667,1624.2,5687_AD
2539,4658,2016,2016-05-28 19:40:00,Adelaide,5687,WS,85.0,1586.0,1804.0,1830.3333333333333,1847.4,5687_WS
2540,4659,2016,2016-05-29 13:10:00,Docklands,5688,GE,85.0,1606.0,1574.0,1698.3333333333333,1803.4,5688_GE
2541,4659,2016,2016-05-29 13:10:00,Docklands,5688,CA,104.0,1691.0,1497.0,1709.3333333333333,1694.2,5688_CA
2542,4660,2016,2016-05-29 15:20:00,MCG,5689,WB,74.0,1693.0,1495.0,1684.3333333333333,1704.8,5689_WB
2543,4660,2016,2016-05-29 15:20:00,MCG,5689,CO,53.0,1606.0,1725.0,1751.3333333333333,1742.8,5689_CO
2544,4661,2016,2016-05-29 16:40:00,Subiaco,5690,WC,132.0,1808.0,1565.0,1632.6666666666667,1633.0,5690_WC
2545,4661,2016,2016-05-29 16:40:00,Subiaco,5690,GC,55.0,1491.0,1442.0,1405.3333333333333,1398.0,5690_GC
2546,4662,2016,2016-06-03 19:50:00,Hobart,5691,RI,54.0,1438.0,1786.0,1779.0,1685.8,5691_RI
2547,4662,2016,2016-06-03 19:50:00,Hobart,5691,NM,124.0,1865.0,1429.0,1663.3333333333333,1656.8,5691_NM
2548,4663,2016,2016-06-04 13:45:00,MCG,5692,ME,64.0,1612.0,1556.0,1608.0,1611.8,5692_ME
2549,4663,2016,2016-06-04 13:45:00,MCG,5692,HW,82.0,1684.0,1741.0,1662.6666666666667,1627.4,5692_HW
2550,4664,2016,2016-06-04 14:10:00,Docklands,5693,BL,64.0,1550.0,1560.0,1426.6666666666667,1454.8,5693_BL
2551,4664,2016,2016-06-04 14:10:00,Docklands,5693,CA,102.0,1750.0,1691.0,1691.0,1699.4,5693_CA
2552,4665,2016,2016-06-04 16:35:00,Kardinia,5694,WS,88.0,1564.0,1586.0,1789.0,1804.2,5694_WS
2553,4665,2016,2016-06-04 16:35:00,Kardinia,5694,GE,98.0,1737.0,1606.0,1644.3333333333333,1751.0,5694_GE
2554,4667,2016,2016-06-04 19:40:00,Subiaco,5696,ES,47.0,1428.0,1514.0,1550.6666666666667,1538.6,5696_ES
2555,4667,2016,2016-06-04 19:40:00,Subiaco,5696,FR,126.0,1872.0,1543.0,1533.3333333333333,1551.2,5696_FR
2556,4668,2016,2016-06-05 13:10:00,MCG,5697,PA,125.0,1707.0,1745.0,1611.0,1678.6,5697_PA
2557,4668,2016,2016-06-05 13:10:00,MCG,5697,CO,58.0,1595.0,1606.0,1768.6666666666667,1692.4,5697_CO
2558,4669,2016,2016-06-05 15:20:00,Docklands,5698,WB,83.0,1829.0,1693.0,1656.3333333333333,1671.8,5698_WB
2559,4669,2016,2016-06-05 15:20:00,Docklands,5698,WC,75.0,1470.0,1808.0,1752.3333333333333,1680.8,5698_WC
2560,4670,2016,2016-06-05 16:40:00,Adelaide,5699,AD,133.0,2047.0,1714.0,1646.6666666666667,1627.8,5699_AD
2561,4670,2016,2016-06-05 16:40:00,Adelaide,5699,SK,45.0,1259.0,1757.0,1630.0,1652.8,5699_SK
2562,4671,2016,2016-06-10 19:50:00,Docklands,5700,HW,151.0,1790.0,1684.0,1629.6666666666667,1693.0,5700_HW
2563,4671,2016,2016-06-10 19:50:00,Docklands,5700,ES,43.0,1510.0,1428.0,1511.0,1516.8,5700_ES
2564,4672,2016,2016-06-11 13:40:00,Adelaide,5701,PA,97.0,1730.0,1707.0,1708.3333333333333,1676.2,5701_PA
2565,4672,2016,2016-06-11 13:40:00,Adelaide,5701,WB,100.0,1571.0,1829.0,1672.3333333333333,1715.0,5701_WB
2566,4673,2016,2016-06-11 16:35:00,Gabba,5702,FR,147.0,1716.0,1872.0,1652.3333333333333,1612.6,5702_FR
2567,4673,2016,2016-06-11 16:35:00,Gabba,5702,BL,64.0,1585.0,1550.0,1501.3333333333333,1458.2,5702_BL
2568,4674,2016,2016-06-11 19:25:00,Docklands,5703,GE,105.0,1758.0,1737.0,1639.0,1687.6,5703_GE
2569,4674,2016,2016-06-11 19:25:00,Docklands,5703,NM,74.0,1539.0,1865.0,1699.6666666666667,1706.0,5703_NM
2570,4675,2016,2016-06-11 19:40:00,Subiaco,5704,AD,105.0,1822.0,2047.0,1845.3333333333333,1690.4,5704_AD
2571,4675,2016,2016-06-11 19:40:00,Subiaco,5704,WC,76.0,1477.0,1470.0,1614.3333333333333,1635.2,5704_WC
2572,4676,2016,2016-06-12 13:10:00,Docklands,5705,SK,110.0,1679.0,1259.0,1576.6666666666667,1554.4,5705_SK
2573,4676,2016,2016-06-12 13:10:00,Docklands,5705,CA,78.0,1624.0,1750.0,1646.0,1713.8,5705_CA
2574,4677,2016,2016-06-12 15:20:00,MCG,5706,GC,97.0,1441.0,1491.0,1419.3333333333333,1390.8,5706_GC
2575,4677,2016,2016-06-12 15:20:00,MCG,5706,RI,114.0,1862.0,1438.0,1661.0,1656.8,5706_RI
2576,4678,2016,2016-06-12 16:40:00,Showgrounds,5707,WS,105.0,1844.0,1564.0,1651.3333333333333,1728.2,5707_WS
2577,4678,2016,2016-06-12 16:40:00,Showgrounds,5707,SY,63.0,1456.0,1869.0,1738.3333333333333,1740.0,5707_SY
2578,4679,2016,2016-06-13 15:20:00,MCG,5708,ME,104.0,1855.0,1612.0,1639.0,1657.4,5708_ME
2579,4679,2016,2016-06-13 15:20:00,MCG,5708,CO,58.0,1447.0,1595.0,1642.0,1691.0,5708_CO
2580,4680,2016,2016-06-17 19:50:00,Docklands,5709,NM,84.0,1769.0,1539.0,1611.0,1678.8,5709_NM
2581,4680,2016,2016-06-17 19:50:00,Docklands,5709,HW,93.0,1523.0,1790.0,1738.3333333333333,1692.4,5709_HW
2582,4681,2016,2016-06-18 13:40:00,Gabba,5710,BL,82.0,1773.0,1585.0,1565.0,1483.0,5710_BL
2583,4681,2016,2016-06-18 13:40:00,Gabba,5710,WC,131.0,1529.0,1477.0,1585.0,1640.8,5710_WC
2584,4682,2016,2016-06-18 16:35:00,Subiaco,5711,FR,86.0,1851.0,1716.0,1710.3333333333333,1637.6,5711_FR
2585,4682,2016,2016-06-18 16:35:00,Subiaco,5711,PA,69.0,1452.0,1730.0,1727.3333333333333,1654.0,5711_PA
2586,4683,2016,2016-06-18 19:25:00,Docklands,5712,GE,100.0,1819.0,1758.0,1700.3333333333333,1685.6,5712_GE
2587,4683,2016,2016-06-18 19:25:00,Docklands,5712,WB,43.0,1481.0,1571.0,1697.6666666666667,1673.8,5712_WB
2588,4684,2016,2016-06-19 13:10:00,SCG,5713,ME,31.0,1446.0,1855.0,1674.3333333333333,1658.2,5713_ME
2589,4684,2016,2016-06-19 13:10:00,SCG,5713,SY,86.0,1856.0,1456.0,1720.6666666666667,1678.2,5713_SY
2590,4685,2016,2016-06-19 16:40:00,Docklands,5714,ES,90.0,1646.0,1510.0,1484.0,1518.0,5714_ES
2591,4685,2016,2016-06-19 16:40:00,Docklands,5714,WS,117.0,1654.0,1844.0,1664.6666666666667,1755.0,5714_WS
2592,4686,2016,2016-06-23 19:50:00,Adelaide,5715,AD,100.0,1831.0,1822.0,1861.0,1761.8,5715_AD
2593,4686,2016,2016-06-23 19:50:00,Adelaide,5715,NM,67.0,1470.0,1769.0,1724.3333333333333,1681.4,5715_NM
2594,4687,2016,2016-06-24 19:50:00,MCG,5716,FR,37.0,1494.0,1851.0,1813.0,1704.8,5716_FR
2595,4687,2016,2016-06-24 19:50:00,MCG,5716,CO,85.0,1805.0,1447.0,1549.3333333333333,1669.6,5716_CO
2596,4688,2016,2016-06-25 13:40:00,MCG,5717,BL,75.0,1416.0,1773.0,1636.0,1572.4,5717_BL
2597,4688,2016,2016-06-25 13:40:00,MCG,5717,RI,117.0,1883.0,1862.0,1695.3333333333333,1727.4,5717_RI
2598,4689,2016,2016-06-25 16:35:00,Showgrounds,5718,CA,65.0,1535.0,1624.0,1688.3333333333333,1689.4,5718_CA
2599,4689,2016,2016-06-25 16:35:00,Showgrounds,5718,WS,127.0,1767.0,1654.0,1687.3333333333333,1690.4,5718_WS
2600,4690,2016,2016-06-25 19:25:00,Docklands,5719,SK,93.0,1616.0,1679.0,1565.0,1565.6,5719_SK
2601,4690,2016,2016-06-25 19:25:00,Docklands,5719,GE,90.0,1684.0,1819.0,1771.3333333333333,1698.8,5719_GE
2602,4691,2016,2016-06-26 15:20:00,Launceston,5720,HW,86.0,1836.0,1523.0,1665.6666666666667,1640.4,5720_HW
2603,4691,2016,2016-06-26 15:20:00,Launceston,5720,GC,60.0,1464.0,1441.0,1458.0,1429.6,5720_GC
2604,4692,2016,2016-06-30 20:10:00,Subiaco,5721,WC,130.0,1833.0,1529.0,1492.0,1569.8,5721_WC
2605,4692,2016,2016-06-30 20:10:00,Subiaco,5721,ES,52.0,1469.0,1646.0,1528.0,1537.8,5721_ES
2606,4693,2016,2016-07-01 19:50:00,Adelaide,5722,PA,94.0,1696.0,1452.0,1629.6666666666667,1661.4,5722_PA
2607,4693,2016,2016-07-01 19:50:00,Adelaide,5722,RI,56.0,1605.0,1883.0,1727.6666666666667,1745.6,5722_RI
2608,4694,2016,2016-07-02 13:40:00,Gold Coast,5723,GC,108.0,1906.0,1464.0,1465.3333333333333,1432.6,5723_GC
2609,4694,2016,2016-07-02 13:40:00,Gold Coast,5723,SK,68.0,1392.0,1616.0,1518.0,1605.0,5723_SK
2610,4695,2016,2016-07-02 16:35:00,SCG,5724,WB,83.0,1668.0,1481.0,1627.0,1613.8,5724_WB
