,id,first_name,last_name,team_id,price,previous_games,previous_average,previous_total,feed_id,hs_url,active,positions,team,position,long_team
558,559,Jack,Whitlock,11,113500,0,0.0,0,1032053,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",PTA,FWD,Port Adelaide
559,560,Dylan,Williams,11,183600,5,42.6,213,1009195,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",PTA,DEF,Port Adelaide
560,561,Ollie,Wines,11,535400,22,99.36,2186,294318,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",PTA,MID,Port Adelaide
561,562,Brandon,Zerk-Thatcher,11,345300,23,64.09,1474,1004034,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",PTA,DEF,Port Adelaide
562,563,Jasper,Alger,12,113500,0,0.0,0,1028537,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",RIC,FWD,Richmond
563,564,Harry,Armstrong,12,113500,0,0.0,0,1028525,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",RIC,FWD,Richmond
564,565,Noah,Balta,12,334900,19,62.16,1181,1002245,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",RIC,DEF FWD,Richmond
565,566,Sam,Banks,12,252500,15,46.87,703,1013197,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",RIC,MID,Richmond
566,567,Jacob,Bauer,12,216300,3,57.33,172,1021152,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",RIC,FWD,Richmond
567,568,Jacob,Blight,12,246400,3,65.33,196,1013229,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",RIC,DEF,Richmond
568,569,Nathan,Broad,12,361800,22,67.14,1477,295203,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",RIC,DEF,Richmond
569,570,Tom,Brown,12,302000,18,56.06,1009,1017086,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",RIC,DEF,Richmond
570,571,Seth,Campbell,12,270700,21,50.24,1055,1023275,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",RIC,FWD,Richmond
571,572,Judson,Clarke,12,119900,1,8.0,8,1017043,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",RIC,FWD,Richmond
572,573,Mate,Colina,12,119900,0,0.0,0,1021660,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",RIC,RUC,Richmond
573,574,Thomson,Dow,12,321400,17,59.65,1014,1009226,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",RIC,MID,Richmond
574,575,Jonty,Faull,12,145000,0,0.0,0,1028498,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",RIC,FWD,Richmond
575,576,Liam,Fawcett,12,119900,0,0.0,0,1022383,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",RIC,FWD,Richmond
576,577,Josh,Gibcus,12,153600,2,47.5,95,1017059,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",RIC,DEF,Richmond
577,578,Campbell,Gray,12,119900,0,0.0,0,1036103,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",RIC,DEF FWD,Richmond
578,579,Steely,Green,12,182700,6,37.67,226,1023056,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",RIC,FWD,Richmond
579,580,Oliver,Hayes-Brown,12,119900,0,0.0,0,1035199,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",RIC,RUC,Richmond
580,581,Jacob,Hopper,12,435600,12,80.83,970,993903,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",RIC,MID,Richmond
581,582,Taj,Hotton,12,154000,0,0.0,0,1032106,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",RIC,MID FWD,Richmond
582,583,Jacob,Koschitzke,12,272500,14,50.57,708,1006030,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",RIC,FWD,Richmond
583,584,Sam,Lalor,12,203500,0,0.0,0,1028491,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",RIC,MID,Richmond
584,585,Mykelti,Lefau,12,292600,10,54.3,543,1008747,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",RIC,FWD,Richmond
585,586,Tom,Lynch,12,183200,4,42.5,170,293813,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",RIC,FWD,Richmond
586,587,Rhyan,Mansell,12,322000,21,59.76,1255,1008478,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",RIC,FWD,Richmond
587,588,Kane,McAuliffe,12,244300,9,45.33,408,1019916,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",RIC,MID,Richmond
588,589,Kamdyn,McIntosh,12,247600,22,45.95,1011,294592,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",RIC,MID,Richmond
589,590,Ben,Miller,12,392300,21,72.81,1529,1002403,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",RIC,DEF,Richmond
590,591,Toby,Nankervis,12,594000,21,110.24,2315,298174,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",RIC,RUC,Richmond
591,592,Dion,Prestia,12,426100,13,79.08,1028,290627,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",RIC,MID,Richmond
592,593,Hugo,Ralphsmith,12,284400,18,52.78,950,1011985,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",RIC,MID,Richmond
593,594,Maurice,Rioli,12,294600,9,54.67,492,1009551,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",RIC,FWD,Richmond
594,595,Jack,Ross,12,310400,7,64.0,448,1006133,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",RIC,MID,Richmond
595,596,Samson,Ryan,12,237100,8,44.0,352,1012386,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",RIC,FWD RUC,Richmond
596,597,Jayden,Short,12,442300,22,82.09,1806,992049,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",RIC,DEF,Richmond
597,598,Thomas,Sims,12,113500,0,0.0,0,1018996,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",RIC,RUC FWD,Richmond
598,599,Josh,Smillie,12,176500,0,0.0,0,1028572,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",RIC,MID,Richmond
599,600,Kaleb,Smith,12,121200,4,25.0,100,1022999,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",RIC,DEF,Richmond
600,601,Tyler,Sonsie,12,213200,14,39.57,554,1017114,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",RIC,FWD,Richmond
601,602,Tim,Taranto,12,509400,15,94.53,1418,998172,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",RIC,MID,Richmond
602,603,Luke,Trainor,12,113500,0,0.0,0,1028521,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",RIC,DEF,Richmond
603,604,James,Trezise,12,275000,7,56.71,397,1031829,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",RIC,DEF,Richmond
604,605,Nick,Vlastuin,12,492100,22,91.32,2009,294674,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",RIC,DEF,Richmond
605,606,Tylar,Young,12,235900,9,43.78,394,1018433,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",RIC,DEF,Richmond
606,607,Eamonn,Armstrong,13,99100,0,0.0,0,1039730,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",STK,DEF,St Kilda
607,608,James,Barrat,13,113500,0,0.0,0,1028545,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",STK,DEF FWD,St Kilda
608,609,Hugh,Boxshall,13,113500,0,0.0,0,1029148,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",STK,MID,St Kilda
609,610,Dan,Butler,13,216500,16,40.19,643,992374,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",STK,FWD,St Kilda
610,611,Ryan,Byrnes,13,325500,15,60.4,906,1011994,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",STK,MID,St Kilda
611,612,Anthony,Caminiti,13,288500,15,53.53,803,1023784,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",STK,FWD,St Kilda
612,613,Jack,Carroll,13,224500,15,41.67,625,1013233,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",STK,FWD MID,St Kilda
613,614,Hunter,Clark,13,412000,11,76.45,841,1002264,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",STK,MID,St Kilda
614,615,Lance,Collard,13,119900,3,6.33,19,1017959,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",STK,FWD,St Kilda
615,616,Zaine,Cordy,13,251200,8,46.63,373,991939,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",STK,DEF,St Kilda
616,617,Alex,Dodson,13,113500,0,0.0,0,1027011,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",STK,RUC,St Kilda
617,618,Paddy,Dow,13,327100,10,60.7,607,1002256,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",STK,MID,St Kilda
618,619,Hugo,Garcia,13,245800,8,45.63,365,1027790,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",STK,FWD MID,St Kilda
619,620,Max,Hall,13,119900,0,0.0,0,1020855,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",STK,FWD MID,St Kilda
620,621,Angus,Hastie,13,119900,5,20.4,102,1027872,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",STK,MID,St Kilda
621,622,Max,Heath,13,119900,0,0.0,0,1015886,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",STK,FWD RUC,St Kilda
622,623,Liam,Henry,13,334100,12,62.0,744,1005988,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",STK,FWD,St Kilda
623,624,Jack,Higgins,13,381500,20,70.8,1416,1002227,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",STK,FWD,St Kilda
624,625,Bradley,Hill,13,388500,22,72.09,1586,295584,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",STK,FWD MID,St Kilda
625,626,Dougal,Howard,13,319700,15,59.33,890,993480,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",STK,DEF,St Kilda
626,627,Zak,Jones,13,328300,13,60.92,792,991988,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",STK,MID,St Kilda
627,628,Isaac,Keeler,13,119900,0,0.0,0,1015323,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",STK,FWD,St Kilda
628,629,Max,King,13,300400,12,55.75,669,1006143,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",STK,FWD,St Kilda
629,630,Jack,Macrae,13,392200,18,72.78,1310,295467,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",STK,FWD,St Kilda
630,631,Rowan,Marshall,13,603500,23,112.0,2576,992468,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",STK,RUC,St Kilda
631,632,Angus,McLennan,13,169700,2,52.5,105,1017077,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",STK,DEF,St Kilda
632,633,Liam,O'Connell,13,119900,0,0.0,0,1035198,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",STK,DEF,St Kilda
633,634,Mitch,Owens,13,343900,23,63.83,1468,1023272,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",STK,FWD,St Kilda
634,635,Mattaes,Phillipou,13,313800,13,58.23,757,1020137,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",STK,FWD MID,St Kilda
635,636,Patrick,Said,13,113500,0,0.0,0,1028514,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",STK,MID FWD,St Kilda
636,637,Arie,Schoenmaker,13,270500,4,62.75,251,1024279,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",STK,DEF,St Kilda
637,638,Cooper,Sharman,13,303500,18,56.33,1014,1018018,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",STK,FWD,St Kilda
638,639,Jack,Sinclair,13,592200,22,109.91,2418,994389,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",STK,DEF MID,St Kilda
639,640,Jack,Steele,13,585200,23,108.61,2498,296205,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",STK,MID,St Kilda
640,641,Liam,Stocker,13,283600,16,52.63,842,1008312,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",STK,DEF,St Kilda
641,642,Alixzander,Tauru,13,163000,0,0.0,0,1030433,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",STK,DEF FWD,St Kilda
642,643,Tobie,Travaglia,13,172000,0,0.0,0,1028538,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",STK,DEF MID,St Kilda
643,644,Nasiah,Wanganeen-Milera,13,543700,22,100.91,2220,1015507,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",STK,DEF,St Kilda
644,645,Jimmy,Webster,13,332600,15,61.73,926,290757,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",STK,DEF,St Kilda
645,646,Callum,Wilkie,13,494300,23,91.74,2110,296422,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",STK,DEF,St Kilda
646,647,Darcy,Wilson,13,351900,23,65.3,1502,1027875,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",STK,FWD MID,St Kilda
647,648,Marcus,Windhager,13,385100,15,71.47,1072,1023270,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",STK,MID,St Kilda
648,649,Mason,Wood,13,431700,18,80.11,1442,295340,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",STK,FWD MID,St Kilda
649,650,Taylor,Adams,14,370100,19,68.68,1305,291776,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",SYD,FWD MID,Sydney
650,651,Joel,Amartey,14,299300,22,55.55,1222,1008091,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",SYD,FWD,Sydney
651,652,Riak,Andrew,14,113500,0,0.0,0,1027659,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",SYD,DEF,Sydney
652,653,Riley,Bice,14,113500,0,0.0,0,1008224,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",SYD,DEF,Sydney
653,654,Nick,Blakey,14,525200,23,97.48,2242,1006028,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",SYD,DEF,Sydney
654,655,Ned,Bowman,14,113500,0,0.0,0,1027406,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",SYD,FWD,Sydney
655,656,Jack,Buller,14,119900,0,0.0,0,1009392,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",SYD,FWD,Sydney
656,657,Braeden,Campbell,14,269700,20,50.05,1001,1013133,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",SYD,MID,Sydney
657,658,Caiden,Cleary,14,124100,5,28.8,144,1024057,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",SYD,FWD,Sydney
658,659,Harry,Cunningham,14,292600,20,54.3,1086,291978,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",SYD,DEF,Sydney
659,660,Jesse,Dattoli,14,113500,0,0.0,0,1029589,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",SYD,MID FWD,Sydney
660,661,William,Edwards,14,119900,0,0.0,0,1017757,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",SYD,DEF,Sydney
661,662,Oliver,Florent,14,425200,23,78.91,1815,998103,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",SYD,DEF,Sydney
662,663,Robbie,Fox,14,266400,16,49.44,791,291848,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",SYD,DEF FWD,Sydney
663,664,Aaron,Francis,14,213800,5,49.6,248,990816,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",SYD,DEF,Sydney
664,665,William,Green,14,119900,0,0.0,0,1027901,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",SYD,RUC,Sydney
665,666,Brodie,Grundy,14,574400,23,106.61,2452,293957,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",SYD,RUC,Sydney
666,667,Errol,Gulden,14,581900,23,108.0,2484,1013128,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",SYD,MID,Sydney
667,668,Joel,Hamling,14,159600,0,0.0,0,295222,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",SYD,FWD,Sydney
668,669,Tom,Hanily,14,119900,0,0.0,0,1027687,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",SYD,MID,Sydney
669,670,Will,Hayward,14,362900,23,67.35,1549,997100,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",SYD,FWD,Sydney
670,671,Isaac,Heeney,14,629200,21,116.76,2452,298539,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",SYD,MID,Sydney
671,672,James,Jordon,14,365700,23,67.87,1561,1013409,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",SYD,FWD MID,Sydney
672,673,Indhi,Kirk,14,119900,0,0.0,0,1027058,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",SYD,MID,Sydney
673,674,Peter,Ladhams,14,262800,1,38.0,38,997142,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",SYD,FWD RUC,Sydney
674,675,Blake,Leidler,14,99100,0,0.0,0,1028564,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",SYD,DEF,Sydney
675,676,Jake,Lloyd,14,444400,23,82.48,1897,295342,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",SYD,DEF MID,Sydney
676,677,Tom,McCartin,14,341700,19,63.42,1205,1008198,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",SYD,DEF,Sydney
677,678,Logan,McDonald,14,338100,23,62.74,1443,1013230,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",SYD,FWD,Sydney
678,679,Justin,McInerney,14,443700,17,82.35,1400,1011936,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",SYD,MID,Sydney
679,680,Hayden,McLean,14,368700,23,68.43,1574,1003203,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",SYD,FWD,Sydney
680,681,Lewis,Melican,14,282500,21,52.43,1101,996743,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",SYD,DEF,Sydney
681,682,Callum,Mills,14,357200,6,73.67,442,993905,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",SYD,DEF,Sydney
682,683,Caleb,Mitchell,14,119900,2,14.0,28,1024096,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",SYD,MID,Sydney
683,684,Tom,Papley,14,431100,18,80.0,1440,996765,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",SYD,FWD,Sydney
684,685,Ben,Paton,14,133400,4,27.5,110,1004985,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",SYD,DEF FWD,Sydney
685,686,Dane,Rampe,14,306200,18,56.83,1023,290307,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",SYD,DEF,Sydney
686,687,Matt,Roberts,14,434800,20,80.7,1614,1012210,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",SYD,DEF,Sydney
687,688,James,Rowbottom,14,509300,21,94.52,1985,1006126,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",SYD,MID,Sydney
688,689,Angus,Sheldrick,14,161700,0,0.0,0,1020339,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",SYD,MID,Sydney
689,690,Patrick,Snell,14,119900,0,0.0,0,1024685,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",SYD,DEF FWD,Sydney
690,691,Chad,Warner,14,559700,22,103.86,2285,1012014,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",SYD,MID,Sydney
691,692,Corey,Warner,14,148700,6,30.67,184,1018424,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",SYD,FWD,Sydney
692,693,Sam,Wicks,14,241500,16,44.81,717,1006232,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",SYD,FWD,Sydney
693,694,Oskar,Baker,15,257000,6,53.0,318,1008855,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",WBD,MID,Western Bulldogs
694,695,Marcus,Bontempelli,15,681000,23,126.39,2907,297373,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",WBD,MID,Western Bulldogs
695,696,Lachlan,Bramble,15,391900,23,72.74,1673,1000864,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",WBD,DEF,Western Bulldogs
696,697,Jedd,Busslinger,15,119900,0,0.0,0,1023017,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",WBD,DEF,Western Bulldogs
697,698,Luke,Cleary,15,171600,2,45.5,91,1015929,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",WBD,DEF,Western Bulldogs
698,699,Nick,Coffield,15,218200,8,40.5,324,1005717,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",WBD,DEF,Western Bulldogs
699,700,Jordan,Croft,15,119900,0,0.0,0,1013996,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",WBD,FWD,Western Bulldogs
700,701,Bailey,Dale,15,528100,23,98.0,2254,996708,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",WBD,DEF,Western Bulldogs
701,702,Sam,Darcy,15,427000,20,79.25,1585,1017126,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",WBD,FWD,Western Bulldogs
702,703,Sam,Davidson,15,113500,0,0.0,0,1036123,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",WBD,FWD,Western Bulldogs
703,704,Josh,Dolan,15,113500,0,0.0,0,1034235,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",WBD,FWD,Western Bulldogs
704,705,Taylor,Duryea,15,324300,21,60.19,1264,290085,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",WBD,DEF,Western Bulldogs
705,706,Tim,English,15,581900,22,108.0,2376,1004592,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",WBD,RUC,Western Bulldogs
706,707,Joel,Freijah,15,370400,12,68.75,825,1027704,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",WBD,DEF,Western Bulldogs
707,708,Harvey,Gallagher,15,248400,19,46.11,876,1017087,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",WBD,MID,Western Bulldogs
708,709,Riley,Garcia,15,368400,11,68.36,752,1006533,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",WBD,FWD,Western Bulldogs
709,710,Ryan,Gardner,15,145800,0,0.0,0,997501,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",WBD,DEF,Western Bulldogs
710,711,James,Harmes,15,380600,8,70.63,565,297899,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",WBD,FWD MID,Western Bulldogs
711,712,Cooper,Hynes,15,118000,0,0.0,0,1029456,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",WBD,MID,Western Bulldogs
712,713,Lachie,Jaques,15,113500,0,0.0,0,1028493,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",WBD,DEF,Western Bulldogs
713,714,Jason,Johannisen,15,426900,9,79.22,713,294101,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",WBD,DEF,Western Bulldogs
714,715,Arthur,Jones,15,150900,1,40.0,40,1020586,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",WBD,FWD,Western Bulldogs
715,716,Liam,Jones,15,378800,20,70.3,1406,281078,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",WBD,DEF,Western Bulldogs
716,717,Luke,Kennedy,15,113500,0,0.0,0,1032112,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",WBD,MID,Western Bulldogs
