feed_id,player_id,first_name,last_name,team_abbrev,pos_1,pos_2,round,points,played,avg,avg3,avg5,price
1013973,122,Matthew,Owies,CAR,FWD,,10,68,10,52.3,74.6667,56.4,292100
1013973,122,Matthew,Owies,CAR,FWD,,11,68,11,53.7273,73.3333,61.8,314900
1013973,122,Matthew,Owies,CAR,FWD,,12,61,12,54.3333,65.6667,70.6,321800
1013973,122,Matthew,Owies,CAR,FWD,,13,37,13,53.0,55.3333,63.6,311500
1013973,122,Matthew,Owies,CAR,FWD,,15,104,14,56.6429,67.3333,67.6,321200
1013973,122,Matthew,Owies,CAR,FWD,,16,58,15,56.7333,66.3333,65.6,328100
1013973,122,Matthew,Owies,CAR,FWD,,17,13,16,54.0,58.3333,54.6,321800
1013973,122,Matthew,Owies,CAR,FWD,,18,48,17,53.6471,39.6667,52.0,291200
1013973,122,Matthew,Owies,CAR,FWD,,19,61,18,54.0556,40.6667,56.8,269300
1013973,122,Matthew,Owies,CAR,FWD,,20,39,19,53.2632,49.3333,43.8,264800
1013973,122,Matthew,Owies,CAR,FWD,,21,44,20,52.8,48.0,41.0,259800
1013973,122,Matthew,Owies,CAR,FWD,,22,49,21,52.619,44.0,48.2,251100
1013973,122,Matthew,Owies,CAR,FWD,,23,79,22,53.8182,57.3333,54.4,262700
1013973,122,Matthew,Owies,CAR,FWD,,24,46,23,53.4783,58.0,51.4,272000
298290,123,Marc,Pittonet,CAR,RUC,,5,49,1,49.0,49.0,49.0,392300
298290,123,Marc,Pittonet,CAR,RUC,,6,99,2,74.0,74.0,74.0,392300
298290,123,Marc,Pittonet,CAR,RUC,,7,112,3,86.6667,86.6667,86.6667,408500
298290,123,Marc,Pittonet,CAR,RUC,,8,116,4,94.0,109.0,94.0,451900
298290,123,Marc,Pittonet,CAR,RUC,,9,89,5,93.0,105.667,93.0,479400
298290,123,Marc,Pittonet,CAR,RUC,,10,99,6,94.0,101.333,103.0,491700
298290,123,Marc,Pittonet,CAR,RUC,,16,57,7,88.7143,81.6667,94.6,474900
298290,123,Marc,Pittonet,CAR,RUC,,18,78,8,87.375,78.0,87.8,456500
298290,123,Marc,Pittonet,CAR,RUC,,20,84,9,87.0,73.0,81.4,434300
298290,123,Marc,Pittonet,CAR,RUC,,21,81,10,86.4,81.0,79.8,429100
298290,123,Marc,Pittonet,CAR,RUC,,22,87,11,86.4545,84.0,77.4,430200
298290,123,Marc,Pittonet,CAR,RUC,,23,122,12,89.4167,96.6667,90.4,448000
298290,123,Marc,Pittonet,CAR,RUC,,24,95,13,89.8462,101.333,93.8,467200
295461,124,Adam,Saad,CAR,DEF,,0,69,1,69.0,0.0,0.0,500700
295461,124,Adam,Saad,CAR,DEF,,1,90,2,79.5,90.0,90.0,500700
295461,124,Adam,Saad,CAR,DEF,,3,98,3,85.6667,94.0,94.0,487000
295461,124,Adam,Saad,CAR,DEF,,4,108,4,91.25,98.6667,98.6667,495200
295461,124,Adam,Saad,CAR,DEF,,5,26,5,78.2,77.3333,80.5,472500
295461,124,Adam,Saad,CAR,DEF,,11,63,6,75.6667,65.6667,77.0,437000
295461,124,Adam,Saad,CAR,DEF,,12,91,7,77.8571,60.0,77.2,404000
295461,124,Adam,Saad,CAR,DEF,,13,100,8,80.625,84.6667,77.6,411800
295461,124,Adam,Saad,CAR,DEF,,15,67,9,79.1111,86.0,69.4,420500
295461,124,Adam,Saad,CAR,DEF,,16,118,10,83.0,95.0,87.8,440700
295461,124,Adam,Saad,CAR,DEF,,17,46,11,79.6364,77.0,84.4,430300
295461,124,Adam,Saad,CAR,DEF,,18,133,12,84.0833,99.0,92.8,452300
295461,124,Adam,Saad,CAR,DEF,,19,109,13,86.0,96.0,94.6,463300
295461,124,Adam,Saad,CAR,DEF,,20,72,14,85.0,104.667,95.6,482500
295461,124,Adam,Saad,CAR,DEF,,21,93,15,85.5333,91.3333,90.6,478600
295461,124,Adam,Saad,CAR,DEF,,22,80,16,85.1875,81.6667,97.4,463400
295461,124,Adam,Saad,CAR,DEF,,24,114,17,86.8824,95.6667,93.6,470700
1006094,126,Sam,Walsh,CAR,MID,,5,166,1,166.0,166.0,166.0,576800
1006094,126,Sam,Walsh,CAR,MID,,6,130,2,148.0,148.0,148.0,576800
1006094,126,Sam,Walsh,CAR,MID,,7,104,3,133.333,133.333,133.333,608800
1006094,126,Sam,Walsh,CAR,MID,,8,91,4,122.75,108.333,122.75,599000
1006094,126,Sam,Walsh,CAR,MID,,9,119,5,122.0,104.667,122.0,586700
1006094,126,Sam,Walsh,CAR,MID,,10,85,6,115.833,98.3333,105.8,566600
1006094,126,Sam,Walsh,CAR,MID,,11,114,7,115.571,106.0,102.6,561400
1006094,126,Sam,Walsh,CAR,MID,,12,111,8,115.0,103.333,104.0,554900
1006094,126,Sam,Walsh,CAR,MID,,13,87,9,111.889,104.0,103.2,548800
1006094,126,Sam,Walsh,CAR,MID,,15,110,10,111.7,102.667,101.4,544000
1006094,126,Sam,Walsh,CAR,MID,,16,148,11,115.0,115.0,114.0,559300
1006094,126,Sam,Walsh,CAR,MID,,17,69,12,111.167,109.0,105.0,561700
1006094,126,Sam,Walsh,CAR,MID,,18,95,13,109.923,104.0,101.8,556000
1006094,126,Sam,Walsh,CAR,MID,,19,94,14,108.786,86.0,103.2,525700
1006094,126,Sam,Walsh,CAR,MID,,20,102,15,108.333,97.0,101.6,517800
1006094,126,Sam,Walsh,CAR,MID,,21,108,16,108.312,101.333,93.6,518100
1006094,126,Sam,Walsh,CAR,MID,,22,89,17,107.176,99.6667,97.6,517000
1006094,126,Sam,Walsh,CAR,MID,,23,98,18,106.667,98.3333,98.2,514000
1006094,126,Sam,Walsh,CAR,MID,,24,139,19,108.368,108.667,107.2,525600
993832,127,Jacob,Weitering,CAR,DEF,,3,87,1,87.0,87.0,87.0,475500
993832,127,Jacob,Weitering,CAR,DEF,,4,95,2,91.0,91.0,91.0,475500
993832,127,Jacob,Weitering,CAR,DEF,,5,70,3,84.0,84.0,84.0,467100
993832,127,Jacob,Weitering,CAR,DEF,,6,45,4,74.25,70.0,74.25,441100
993832,127,Jacob,Weitering,CAR,DEF,,7,104,5,80.2,73.0,80.2,425700
993832,127,Jacob,Weitering,CAR,DEF,,8,69,6,78.3333,72.6667,76.6,414600
993832,127,Jacob,Weitering,CAR,DEF,,9,91,7,80.1429,88.0,75.8,427500
993832,127,Jacob,Weitering,CAR,DEF,,10,28,8,73.625,62.6667,67.4,400500
993832,127,Jacob,Weitering,CAR,DEF,,11,87,9,75.1111,68.6667,75.8,388200
993832,127,Jacob,Weitering,CAR,DEF,,12,45,10,72.1,53.3333,64.0,358900
993832,127,Jacob,Weitering,CAR,DEF,,13,60,11,71.0,64.0,62.2,350500
993832,127,Jacob,Weitering,CAR,DEF,,15,77,12,71.5,60.6667,59.4,340700
993832,127,Jacob,Weitering,CAR,DEF,,16,83,13,72.3846,73.3333,70.4,352100
993832,127,Jacob,Weitering,CAR,DEF,,17,69,14,72.1429,76.3333,66.8,364100
993832,127,Jacob,Weitering,CAR,DEF,,18,110,15,74.6667,87.3333,79.8,387700
993832,127,Jacob,Weitering,CAR,DEF,,19,97,16,76.0625,92.0,87.2,410400
993832,127,Jacob,Weitering,CAR,DEF,,20,101,17,77.5294,102.667,92.0,441000
993832,127,Jacob,Weitering,CAR,DEF,,21,75,18,77.3889,91.0,90.4,447700
993832,127,Jacob,Weitering,CAR,DEF,,22,72,19,77.1053,82.6667,91.0,442100
993832,127,Jacob,Weitering,CAR,DEF,,23,76,20,77.05,74.3333,84.2,426200
993832,127,Jacob,Weitering,CAR,DEF,,24,76,21,77.0,74.6667,80.0,414700
294685,128,Zac,Williams,CAR,DEF,FWD,0,73,1,73.0,0.0,0.0,216100
294685,128,Zac,Williams,CAR,DEF,FWD,1,51,2,62.0,51.0,51.0,216100
294685,128,Zac,Williams,CAR,DEF,FWD,3,70,3,64.6667,60.5,60.5,248200
294685,128,Zac,Williams,CAR,DEF,FWD,4,81,4,68.75,67.3333,67.3333,275800
294685,128,Zac,Williams,CAR,DEF,FWD,5,92,5,73.4,81.0,73.5,315400
294685,128,Zac,Williams,CAR,DEF,FWD,6,33,6,66.6667,68.6667,65.4,327300
294685,128,Zac,Williams,CAR,DEF,FWD,7,78,7,68.2857,67.6667,70.8,334500
294685,128,Zac,Williams,CAR,DEF,FWD,8,60,8,67.25,57.0,68.8,325600
294685,128,Zac,Williams,CAR,DEF,FWD,10,61,9,66.5556,66.3333,64.8,330600
294685,128,Zac,Williams,CAR,DEF,FWD,11,98,10,69.7,73.0,66.0,342700
294685,128,Zac,Williams,CAR,DEF,FWD,12,85,11,71.0909,81.3333,76.4,363800
294685,128,Zac,Williams,CAR,DEF,FWD,13,84,12,72.1667,89.0,77.6,388200
294685,128,Zac,Williams,CAR,DEF,FWD,15,57,13,71.0,75.3333,77.0,388500
294685,128,Zac,Williams,CAR,DEF,FWD,16,64,14,70.5,68.3333,77.6,380500
294685,128,Zac,Williams,CAR,DEF,FWD,17,72,15,70.6,64.3333,72.4,368700
294685,128,Zac,Williams,CAR,DEF,FWD,18,7,16,66.625,47.6667,56.8,336700
294685,128,Zac,Williams,CAR,DEF,FWD,22,79,17,67.3529,52.6667,55.8,319400
294685,128,Zac,Williams,CAR,DEF,FWD,23,79,18,68.0,55.0,60.2,309700
1018075,13,Lachlan,Gollant,ADE,FWD,,1,14,1,14.0,14.0,14.0,276100
1018075,13,Lachlan,Gollant,ADE,FWD,,5,34,2,24.0,24.0,24.0,276100
1018075,13,Lachlan,Gollant,ADE,FWD,,6,15,3,21.0,21.0,21.0,232700
1018075,13,Lachlan,Gollant,ADE,FWD,,23,20,4,20.75,23.0,20.75,202300
997316,130,Lewis,Young,CAR,DEF,,0,90,1,90.0,0.0,0.0,369600
997316,130,Lewis,Young,CAR,DEF,,1,92,2,91.0,92.0,92.0,369600
997316,130,Lewis,Young,CAR,DEF,,6,28,3,70.0,60.0,60.0,369100
997316,130,Lewis,Young,CAR,DEF,,7,65,4,68.75,61.6667,61.6667,357100
997316,130,Lewis,Young,CAR,DEF,,8,74,5,69.8,55.6667,64.75,340500
997316,130,Lewis,Young,CAR,DEF,,20,54,6,67.1667,64.3333,62.6,337500
997316,130,Lewis,Young,CAR,DEF,,23,42,7,63.5714,56.6667,52.6,325300
997316,130,Lewis,Young,CAR,DEF,,24,60,8,63.125,52.0,59.0,309700
1022915,131,Edward,Allan,COL,MID,,11,26,1,26.0,26.0,26.0,123900
1022915,131,Edward,Allan,COL,MID,,24,94,2,60.0,60.0,60.0,123900
990291,133,Darcy,Cameron,COL,RUC,,0,133,1,133.0,0.0,0.0,515200
990291,133,Darcy,Cameron,COL,RUC,,1,94,2,113.5,94.0,94.0,515200
990291,133,Darcy,Cameron,COL,RUC,,2,114,3,113.667,104.0,104.0,537800
990291,133,Darcy,Cameron,COL,RUC,,3,18,4,89.75,75.3333,75.3333,500200
990291,133,Darcy,Cameron,COL,RUC,,4,110,5,93.8,80.6667,84.0,480200
990291,133,Darcy,Cameron,COL,RUC,,6,110,6,96.5,79.3333,89.2,463600
990291,133,Darcy,Cameron,COL,RUC,,7,54,7,90.4286,91.3333,81.2,467600
990291,133,Darcy,Cameron,COL,RUC,,8,86,8,89.875,83.3333,75.6,460200
990291,133,Darcy,Cameron,COL,RUC,,9,120,9,93.2222,86.6667,96.0,459300
990291,133,Darcy,Cameron,COL,RUC,,10,97,10,93.6,101.0,93.4,476500
990291,133,Darcy,Cameron,COL,RUC,,11,128,11,96.7273,115.0,97.0,507500
990291,133,Darcy,Cameron,COL,RUC,,12,118,12,98.5,114.333,109.8,530400
990291,133,Darcy,Cameron,COL,RUC,,13,98,13,98.4615,114.667,112.2,545400
990291,133,Darcy,Cameron,COL,RUC,,14,82,14,97.2857,99.3333,104.6,536200
990291,133,Darcy,Cameron,COL,RUC,,16,99,15,97.4,93.0,105.0,523300
990291,133,Darcy,Cameron,COL,RUC,,17,73,16,95.875,84.6667,94.0,501800
990291,133,Darcy,Cameron,COL,RUC,,18,131,17,97.9412,101.0,96.6,507800
990291,133,Darcy,Cameron,COL,RUC,,19,132,18,99.8333,112.0,103.4,525800
990291,133,Darcy,Cameron,COL,RUC,,20,121,19,100.947,128.0,111.2,560200
990291,133,Darcy,Cameron,COL,RUC,,21,99,20,100.85,117.333,111.2,571100
990291,133,Darcy,Cameron,COL,RUC,,22,165,21,103.905,128.333,129.6,595200
990291,133,Darcy,Cameron,COL,RUC,,23,144,22,105.727,136.0,132.2,622900
990291,133,Darcy,Cameron,COL,RUC,,24,92,23,105.13,133.667,124.2,639600
998647,135,Mason,Cox,COL,RUC,FWD,0,36,1,36.0,0.0,0.0,354900
998647,135,Mason,Cox,COL,RUC,FWD,1,69,2,52.5,69.0,69.0,354900
998647,135,Mason,Cox,COL,RUC,FWD,2,77,3,60.6667,73.0,73.0,346100
998647,135,Mason,Cox,COL,RUC,FWD,3,59,4,60.25,68.3333,68.3333,349200
998647,135,Mason,Cox,COL,RUC,FWD,4,47,5,57.6,61.0,63.0,341600
998647,135,Mason,Cox,COL,RUC,FWD,6,94,6,63.6667,66.6667,69.2,343800
998647,135,Mason,Cox,COL,RUC,FWD,7,41,7,60.4286,60.6667,63.6,337000
998647,135,Mason,Cox,COL,RUC,FWD,8,37,8,57.5,57.3333,55.6,328000
998647,135,Mason,Cox,COL,RUC,FWD,9,59,9,57.6667,45.6667,55.6,305200
998647,135,Mason,Cox,COL,RUC,FWD,10,42,10,56.1,46.0,54.6,287700
998647,135,Mason,Cox,COL,RUC,FWD,11,30,11,53.7273,43.6667,41.8,271100
998647,135,Mason,Cox,COL,RUC,FWD,20,81,12,56.0,51.0,49.8,268400
998647,135,Mason,Cox,COL,RUC,FWD,21,61,13,56.3846,57.3333,54.6,275100
998647,135,Mason,Cox,COL,RUC,FWD,22,71,14,57.4286,71.0,57.0,299300
998647,135,Mason,Cox,COL,RUC,FWD,23,54,15,57.2,62.0,59.4,304500
998647,135,Mason,Cox,COL,RUC,FWD,24,56,16,57.125,60.3333,64.6,305900
293871,136,Jack,Crisp,COL,DEF,MID,0,77,1,77.0,0.0,0.0,498600
293871,136,Jack,Crisp,COL,DEF,MID,1,50,2,63.5,50.0,50.0,498600
293871,136,Jack,Crisp,COL,DEF,MID,2,66,3,64.3333,58.0,58.0,457500
293871,136,Jack,Crisp,COL,DEF,MID,3,76,4,67.25,64.0,64.0,425400
293871,136,Jack,Crisp,COL,DEF,MID,4,101,5,74.0,81.0,73.25,425400
293871,136,Jack,Crisp,COL,DEF,MID,6,70,6,73.3333,82.3333,72.6,427300
293871,136,Jack,Crisp,COL,DEF,MID,7,71,7,73.0,80.6667,76.8,426100
293871,136,Jack,Crisp,COL,DEF,MID,8,106,8,77.125,82.3333,84.8,428200
293871,136,Jack,Crisp,COL,DEF,MID,9,134,9,83.4444,103.667,96.4,459100
293871,136,Jack,Crisp,COL,DEF,MID,10,112,10,86.3,117.333,98.6,498800
293871,136,Jack,Crisp,COL,DEF,MID,11,94,11,87.0,113.333,103.4,521500
293871,136,Jack,Crisp,COL,DEF,MID,12,117,12,89.5,107.667,112.6,531500
293871,136,Jack,Crisp,COL,DEF,MID,13,104,13,90.6154,105.0,112.2,532900
293871,136,Jack,Crisp,COL,DEF,MID,14,121,14,92.7857,114.0,109.6,547200
293871,136,Jack,Crisp,COL,DEF,MID,16,68,15,91.1333,97.6667,100.8,537900
293871,136,Jack,Crisp,COL,DEF,MID,17,106,16,92.0625,98.3333,103.2,531200
293871,136,Jack,Crisp,COL,DEF,MID,18,66,17,90.5294,80.0,93.0,500600
293871,136,Jack,Crisp,COL,DEF,MID,19,66,18,89.1667,79.3333,85.4,475900
293871,136,Jack,Crisp,COL,DEF,MID,20,61,19,87.6842,64.3333,73.4,436700
293871,136,Jack,Crisp,COL,DEF,MID,21,84,20,87.5,70.3333,76.6,416300
293871,136,Jack,Crisp,COL,DEF,MID,22,114,21,88.7619,86.3333,78.2,424000
293871,136,Jack,Crisp,COL,DEF,MID,23,71,22,87.9545,89.6667,79.2,433900
293871,136,Jack,Crisp,COL,DEF,MID,24,70,23,87.1739,85.0,80.0,434500
1005054,137,Josh,Daicos,COL,MID,,0,109,1,109.0,0.0,0.0,553800
1005054,137,Josh,Daicos,COL,MID,,1,54,2,81.5,54.0,54.0,553800
1005054,137,Josh,Daicos,COL,MID,,2,99,3,87.3333,76.5,76.5,530100
1005054,137,Josh,Daicos,COL,MID,,3,89,4,87.75,80.6667,80.6667,501900
1005054,137,Josh,Daicos,COL,MID,,4,102,5,90.6,96.6667,86.0,503500
1005054,137,Josh,Daicos,COL,MID,,6,78,6,88.5,89.6667,84.4,495000
1005054,137,Josh,Daicos,COL,MID,,7,66,7,85.2857,82.0,86.8,477900
1005054,137,Josh,Daicos,COL,MID,,8,82,8,84.875,75.3333,83.4,456900
1005054,137,Josh,Daicos,COL,MID,,9,122,9,89.0,90.0,90.0,461500
1005054,137,Josh,Daicos,COL,MID,,10,100,10,90.1,101.333,89.6,478600
1005054,137,Josh,Daicos,COL,MID,,11,77,11,88.9091,99.6667,89.4,488000
1005054,137,Josh,Daicos,COL,MID,,12,69,12,87.25,82.0,90.0,471700
1005054,137,Josh,Daicos,COL,MID,,13,98,13,88.0769,81.3333,93.2,456800
1005054,137,Josh,Daicos,COL,MID,,14,59,14,86.0,75.3333,80.6,438500
1005054,137,Josh,Daicos,COL,MID,,16,100,15,86.9333,85.6667,80.6,441200
1005054,137,Josh,Daicos,COL,MID,,17,50,16,84.625,69.6667,75.2,420600
1005054,137,Josh,Daicos,COL,MID,,18,103,17,85.7059,84.3333,82.0,425200
1005054,137,Josh,Daicos,COL,MID,,19,83,18,85.5556,78.6667,79.0,419600
1005054,137,Josh,Daicos,COL,MID,,20,127,19,87.7368,104.333,92.6,450100
1005054,137,Josh,Daicos,COL,MID,,21,54,20,86.05,88.0,83.4,450300
1005054,137,Josh,Daicos,COL,MID,,22,106,21,87.0,95.6667,94.6,461800
1005054,137,Josh,Daicos,COL,MID,,23,93,22,87.2727,84.3333,92.6,454400
1005054,137,Josh,Daicos,COL,MID,,24,140,23,89.5652,113.0,104.0,487800
1023261,138,Nick,Daicos,COL,DEF,MID,0,131,1,131.0,0.0,0.0,650000
1023261,138,Nick,Daicos,COL,DEF,MID,1,135,2,133.0,135.0,135.0,650000
1023261,138,Nick,Daicos,COL,DEF,MID,2,54,3,106.667,94.5,94.5,627900
1023261,138,Nick,Daicos,COL,DEF,MID,3,112,4,108.0,100.333,100.333,601000
1023261,138,Nick,Daicos,COL,DEF,MID,4,102,5,106.8,89.3333,100.75,566500
1023261,138,Nick,Daicos,COL,DEF,MID,6,133,6,111.167,115.667,107.2,577300
1023261,138,Nick,Daicos,COL,DEF,MID,7,128,7,113.571,121.0,105.8,592200
1023261,138,Nick,Daicos,COL,DEF,MID,8,150,8,118.125,137.0,125.0,626200
1023261,138,Nick,Daicos,COL,DEF,MID,9,147,9,121.333,141.667,132.0,657700
1023261,138,Nick,Daicos,COL,DEF,MID,10,105,10,119.7,134.0,132.6,667700
1023261,138,Nick,Daicos,COL,DEF,MID,11,130,11,120.636,127.333,132.0,664800
1023261,138,Nick,Daicos,COL,DEF,MID,12,156,12,123.583,130.333,137.6,668100
1023261,138,Nick,Daicos,COL,DEF,MID,13,64,13,119.0,116.667,120.4,649000
1023261,138,Nick,Daicos,COL,DEF,MID,14,129,14,119.714,116.333,116.8,635600
1023261,138,Nick,Daicos,COL,DEF,MID,16,116,15,119.467,103.0,119.0,610400
1023261,138,Nick,Daicos,COL,DEF,MID,17,92,16,117.75,112.333,111.4,603900
1023261,138,Nick,Daicos,COL,DEF,MID,18,89,17,116.059,99.0,98.0,580100
1023261,138,Nick,Daicos,COL,DEF,MID,19,106,18,115.5,95.6667,106.4,556600
1023261,138,Nick,Daicos,COL,DEF,MID,20,147,19,117.158,114.0,110.0,563600
1023261,138,Nick,Daicos,COL,DEF,MID,21,101,20,116.35,118.0,107.0,574500
1023261,138,Nick,Daicos,COL,DEF,MID,22,66,21,113.952,104.667,101.8,565300
1023261,138,Nick,Daicos,COL,DEF,MID,23,116,22,114.045,94.3333,107.2,544000
1023261,138,Nick,Daicos,COL,DEF,MID,24,186,23,117.174,122.667,123.2,566700
994185,139,Jordan,De Goey,COL,MID,,0,43,1,43.0,0.0,0.0,539900
994185,139,Jordan,De Goey,COL,MID,,1,96,2,69.5,96.0,96.0,539900
994185,139,Jordan,De Goey,COL,MID,,2,39,3,59.3333,67.5,67.5,481200
994185,139,Jordan,De Goey,COL,MID,,3,55,4,58.25,63.3333,63.3333,442000
994185,139,Jordan,De Goey,COL,MID,,4,138,5,74.2,77.3333,82.0,432600
994185,139,Jordan,De Goey,COL,MID,,6,105,6,79.3333,99.3333,86.6,456000
994185,139,Jordan,De Goey,COL,MID,,7,75,7,78.7143,106.0,82.4,482100
994185,139,Jordan,De Goey,COL,MID,,10,96,8,80.875,92.0,93.8,480900
994185,139,Jordan,De Goey,COL,MID,,16,107,9,83.7778,92.6667,104.2,482000
994185,139,Jordan,De Goey,COL,MID,,17,66,10,82.0,89.6667,89.8,478200
994185,139,Jordan,De Goey,COL,MID,,18,83,11,82.0909,85.3333,85.4,468900
994185,139,Jordan,De Goey,COL,MID,,19,90,12,82.75,79.6667,88.4,453100
994185,139,Jordan,De Goey,COL,MID,,21,73,13,82.0,82.0,83.8,444300
1008159,14,Will,Hamill,ADE,DEF,,5,36,1,36.0,36.0,36.0,144100
1008159,14,Will,Hamill,ADE,DEF,,6,44,2,40.0,40.0,40.0,144100
1008159,14,Will,Hamill,ADE,DEF,,7,36,3,38.6667,38.6667,38.6667,159500
1008159,14,Will,Hamill,ADE,DEF,,10,68,4,46.0,49.3333,46.0,185100
1008159,14,Will,Hamill,ADE,DEF,,13,67,5,50.2,57.0,50.2,213500
1008159,14,Will,Hamill,ADE,DEF,,14,68,6,53.1667,67.6667,56.6,249300
1008159,14,Will,Hamill,ADE,DEF,,16,60,7,54.1429,65.0,59.8,273200
1009197,140,Charlie,Dean,COL,DEF,,0,55,1,55.0,0.0,0.0,123900
1009197,140,Charlie,Dean,COL,DEF,,1,57,2,56.0,57.0,57.0,123900
1009197,140,Charlie,Dean,COL,DEF,,11,44,3,52.0,50.5,50.5,162200
1009197,140,Charlie,Dean,COL,DEF,,12,75,4,57.75,58.6667,58.6667,199800
1009197,140,Charlie,Dean,COL,DEF,,13,71,5,60.4,63.3333,61.75,232900
1009197,140,Charlie,Dean,COL,DEF,,14,54,6,59.3333,66.6667,60.2,262200
1009197,140,Charlie,Dean,COL,DEF,,17,53,7,58.4286,59.3333,59.4,274700
1009197,140,Charlie,Dean,COL,DEF,,24,32,8,55.125,46.3333,57.0,264900
293801,142,Jamie,Elliott,COL,FWD,,0,52,1,52.0,0.0,0.0,410400
293801,142,Jamie,Elliott,COL,FWD,,1,47,2,49.5,47.0,47.0,410400
293801,142,Jamie,Elliott,COL,FWD,,2,55,3,51.3333,51.0,51.0,374300
293801,142,Jamie,Elliott,COL,FWD,,3,120,4,68.5,74.0,74.0,377800
293801,142,Jamie,Elliott,COL,FWD,,4,69,5,68.6,81.3333,72.75,390800
293801,142,Jamie,Elliott,COL,FWD,,6,52,6,65.8333,80.3333,68.6,399000
293801,142,Jamie,Elliott,COL,FWD,,7,63,7,65.4286,61.3333,71.8,378600
293801,142,Jamie,Elliott,COL,FWD,,8,55,8,64.125,56.6667,71.8,357700
293801,142,Jamie,Elliott,COL,FWD,,18,74,9,65.2222,64.0,62.6,351000
293801,142,Jamie,Elliott,COL,FWD,,19,29,10,61.6,52.6667,54.6,329600
293801,142,Jamie,Elliott,COL,FWD,,20,103,11,65.3636,68.6667,64.8,335300
293801,142,Jamie,Elliott,COL,FWD,,21,32,12,62.5833,54.6667,58.6,320600
293801,142,Jamie,Elliott,COL,FWD,,22,62,13,62.5385,65.6667,60.0,325400
293801,142,Jamie,Elliott,COL,FWD,,23,62,14,62.5,52.0,57.6,310000
293801,142,Jamie,Elliott,COL,FWD,,24,78,15,63.5333,67.3333,67.4,319500
991773,143,Billy,Frampton,COL,DEF,,2,78,1,78.0,78.0,78.0,329700
991773,143,Billy,Frampton,COL,DEF,,3,86,2,82.0,82.0,82.0,329700
991773,143,Billy,Frampton,COL,DEF,,4,85,3,83.0,83.0,83.0,357500
991773,143,Billy,Frampton,COL,DEF,,6,53,4,75.5,74.6667,75.5,366600
991773,143,Billy,Frampton,COL,DEF,,7,61,5,72.6,66.3333,72.6,361600
991773,143,Billy,Frampton,COL,DEF,,8,45,6,68.0,53.0,66.0,340200
991773,143,Billy,Frampton,COL,DEF,,9,79,7,69.5714,61.6667,64.6,336300
991773,143,Billy,Frampton,COL,DEF,,10,43,8,66.25,55.6667,56.2,323800
991773,143,Billy,Frampton,COL,DEF,,11,35,9,62.7778,52.3333,52.6,309500
991773,143,Billy,Frampton,COL,DEF,,12,30,10,59.5,36.0,46.4,277200
991773,143,Billy,Frampton,COL,DEF,,13,36,11,57.3636,33.6667,44.6,249100
991773,143,Billy,Frampton,COL,DEF,,14,22,12,54.4167,29.3333,33.2,223000
991773,143,Billy,Frampton,COL,DEF,,16,43,13,53.5385,33.6667,33.2,210800
991773,143,Billy,Frampton,COL,DEF,,17,28,14,51.7143,31.0,31.8,197800
991773,143,Billy,Frampton,COL,DEF,,18,70,15,52.9333,47.0,39.8,210000
991773,143,Billy,Frampton,COL,DEF,,21,68,16,53.875,55.3333,46.2,229600
991773,143,Billy,Frampton,COL,DEF,,22,25,17,52.1765,54.3333,46.8,243000
991773,143,Billy,Frampton,COL,DEF,,23,35,18,51.2222,42.6667,45.2,236800
1015332,144,Harvey,Harrison,COL,FWD,,7,48,1,48.0,48.0,48.0,180000
1015332,144,Harvey,Harrison,COL,FWD,,8,83,2,65.5,65.5,65.5,180000
1015332,144,Harvey,Harrison,COL,FWD,,9,5,3,45.3333,45.3333,45.3333,195400
1015332,144,Harvey,Harrison,COL,FWD,,10,39,4,43.75,42.3333,43.75,201800
1015332,144,Harvey,Harrison,COL,FWD,,11,99,5,54.8,47.6667,54.8,213500
1015332,144,Harvey,Harrison,COL,FWD,,12,42,6,52.6667,60.0,53.6,239500
1015332,144,Harvey,Harrison,COL,FWD,,13,74,7,55.7143,71.6667,51.8,273500
1015332,144,Harvey,Harrison,COL,FWD,,14,42,8,54.0,52.6667,59.2,272800
1015332,144,Harvey,Harrison,COL,FWD,,16,37,9,52.1111,51.0,58.8,271300
1015332,144,Harvey,Harrison,COL,FWD,,17,50,10,51.9,43.0,49.0,258900
1015332,144,Harvey,Harrison,COL,FWD,,18,32,11,50.0909,39.6667,47.0,244900
1015332,144,Harvey,Harrison,COL,FWD,,20,8,12,46.5833,30.0,33.8,220500
1006148,145,Bobby,Hill,COL,FWD,,0,51,1,51.0,0.0,0.0,319400
1006148,145,Bobby,Hill,COL,FWD,,1,49,2,50.0,49.0,49.0,319400
1006148,145,Bobby,Hill,COL,FWD,,2,63,3,54.3333,56.0,56.0,311200
1006148,145,Bobby,Hill,COL,FWD,,3,81,4,61.0,64.3333,64.3333,318000
1006148,145,Bobby,Hill,COL,FWD,,4,39,5,56.6,61.0,58.0,318600
1006148,145,Bobby,Hill,COL,FWD,,6,80,6,60.5,66.6667,62.4,326900
1006148,145,Bobby,Hill,COL,FWD,,7,46,7,58.4286,55.0,61.8,316800
1006148,145,Bobby,Hill,COL,FWD,,8,54,8,57.875,60.0,60.0,316700
1006148,145,Bobby,Hill,COL,FWD,,9,71,9,59.3333,57.0,58.0,312500
1006148,145,Bobby,Hill,COL,FWD,,10,59,10,59.3,61.3333,62.0,314100
1006148,145,Bobby,Hill,COL,FWD,,11,53,11,58.7273,61.0,56.6,314200
