fanfooty_player_id,fanfooty_afl_player_id,fanfooty_first_name,fanfooty_surname,fanfooty_team,fanfooty_status,fanfooty_number,fanfooty_birth_date,fanfooty_height,fanfooty_weight,fanfooty_state_of_origin,fanfooty_recruited_from,fanfooty_games,fanfooty_goals
"49018","1008089","Isaac","Quaynor","Collingwood","senior","3","2000-01-15","180","83","VIC","Oakleigh Chargers","34","1"
"43103","295827","Jackson","Ramsay","Collingwood","","31","1994-11-20","184","82","WA","East Perth","17","0"
"49944","1015793","Jay","Rantall","Collingwood","senior","1","2001-06-10","184","82","VIC","GWV Rebels","4","0"
"543","","Frankie","Raso","Collingwood","","","0000-00-00","0","0","","","",""
"40095","271091","Scott","Reed","Collingwood","","38","1990-10-03","192","85","NSW","Pennant Hills","",""
"39501","240232","Ben","Reid","Collingwood","","20","1989-04-29","196","98","VIC","Murray","151","73"
"42154","291557","Declan","Reilly","Collingwood","","46","1992-12-09","193","85","VIC","Sandringham Dragons","",""
"598","210035","Guy","Richards","Collingwood","","21","1983-03-21","183","83","WA","Subiaco","39","3"
"53","","Allan","Richardson","Collingwood","","","0000-00-00","0","0","","","",""
"898","","Mark","Richardson","Collingwood","","","1972-10-31","0","0","","","141","83"
"43138","0","Ben","Richmond","Collingwood","","30","1993-01-01","195","85","TAS","AIS","",""
"294","","Chad","Rintoul","Collingwood","","","1974-07-31","0","0","","","76","31"
"10841","","Paul","Rizonico","Collingwood","","","1966-02-16","","","","","17","7"
"420","","Danny","Roach","Collingwood","","","1982-01-06","0","0","","","1","0"
"10305","","David","Robertson","Collingwood","","","1962-08-15","","","","","20","10"
"118","960603","Anthony","Rocca","Collingwood","","23","1977-08-15","195","105","VIC","Northern Knights","242","415"
"40032","280012","Jordan","Roughead","Collingwood","senior","23","1990-11-03","200","101","VIC","North Ballarat Rebels","199","35"
"40046","280948","Luke","Rounds","Collingwood","","14","1991-02-10","181","75","VIC","Geelong Falcons","6","1"
"756","240095","Julian","Rowe","Collingwood","","9","1985-05-25","0","0","","","26","8"
"49959","1009383","Trey","Ruscoe","Collingwood","senior","21","2001-11-03","190","90","WA","East Fremantle","13","7"
"1650","250705","Sean","Rusling","Collingwood","","2","1986-10-06","190","93","SA","West Adelaide","17","19"
"10069","","Anthony","Russell","Collingwood","","","","","","","","",""
"1583","250090","Jordan","Russell","Collingwood","","2","1986-11-06","188","86","SA","West Adelaide","125","18"
"10638","","Kym","Russell","Collingwood","","","1968-04-11","","","","","3","1"
"10718","","Matthew","Ryan","Collingwood","","","1967-06-02","","","","","73","60"
"10843","","Paul","Ryan","Collingwood","","","1962-05-23","","","","","6","1"
"1338","","Stephen","Ryan","Collingwood","","","1970-07-06","0","0","","","51","43"
"580","","Glenn","Sandford","Collingwood","","","1971-09-20","0","0","","","5","1"
"443","","Darren","Saunders","Collingwood","","","1965-08-16","0","0","","","50","2"
"42329","294291","Henry","Schade","Collingwood","","41","1993-10-08","196","81","TAS","North Hobart","28","1"
"44011","295012","Matthew","Scharenberg","Collingwood","","12","1995-09-18","191","93","SA","Glenelg","41","0"
"10229","","Dannie","Seow","Collingwood","","","1967-04-02","","","","","25","10"
"848","","Luke","Shackleton","Collingwood","","","1984-11-17","0","0","","","1","0"
"1099","","Paul","Sharkey","Collingwood","","","1974-06-08","0","0","","","26","4"
"1512","","Brayden","Shaw","Collingwood","","","0000-00-00","0","0","","","",""
"10330","","Derek","Shaw","Collingwood","","","1959-03-03","","","","","47","32"
"10812","","Neville","Shaw","Collingwood","","","1964-10-04","","","","","43","28"
"10941","","Ray","Shaw","Collingwood","","","1954-04-27","","","","","146","201"
"1428","","Tony","Shaw","Collingwood","","","1960-07-23","0","0","","","313","158"
"10495","","Heath","Shephard","Collingwood","","","1969-09-07","","","","","15","17"
"40008","280965","Steele","Sidebottom","Collingwood","senior","22","1991-01-02","184","85","VIC","Murray Bushrangers","263","174"
"46083","1003029","Brayden","Sier","Collingwood","senior","36","1997-12-12","191","88","VIC","Northern Knights","27","5"
"41099","291386","Ben","Sinclair","Collingwood","","28","1991-10-01","183","81","VIC","Oakleigh Chargers","63","22"
"10056","","Andrew","Smith","Collingwood","","","1960-08-28","","","","","39","9"
"42355","295339","Lachlan","Smith","Collingwood","","45","1993-09-09","190","84","VIC","Murray Bushrangers","",""
"770","","Justin","Staritski","Collingwood","","","1970-07-10","0","0","","","26","4"
"286","","Carl","Steinfort","Collingwood","","","1977-04-01","0","0","","","92","26"
"10214","","Craig","Stewart","Collingwood","","","1956-09-15","","","","","150","124"
"42143","290684","Trent","Stubbs","Collingwood","","43","1992-03-26","187","78","NSW","East Coast Eagles","",""
"10439","","Gordon","Sumner","Collingwood","","","1965-02-10","","","","","26","3"
"381","220105","Dane","Swan","Collingwood","","36","1984-02-25","185","92","VIC","Calder Cannons","257","211"
"648","","Jamie","Tape","Collingwood","","","1974-04-05","0","0","","","91","5"
"10057","","Andrew","Tarpey","Collingwood","","","1965-07-25","","","","","9","1"
"321","980023","Chris","Tarrant","Collingwood","","2","1980-09-18","193","94","VIC","Bendigo Pioneers","256","361"
"680","","Jason","Taylor","Collingwood","","","1968-09-23","0","0","","","91","34"
"10776","","Michael","Taylor","Collingwood","","","1953-12-30","","","","","92","28"
"10461","","Graham","Teasdale","Collingwood","","","1955-06-26","","","","","141","175"
"41062","290289","Josh","Thomas","Collingwood","senior","24","1991-10-01","178","78","QLD","Gold Coast","121","100"
"39625","0","Toby","Thoolan","Collingwood","","45","1990-02-23","196","95","VIC","Bendigo Pioneers","",""
"49136","1013975","Anton","Tohill","Collingwood","rookie","43","1999-12-14","191","85","N/A","County Derry","1","0"
"2114","240419","Alan","Toovey","Collingwood","","34","1987-03-23","189","89","WA","Claremont","158","9"
"10440","","Gordon","Towan","Collingwood","","","1954-03-24","","","","","2","0"
"94","","Andrew","Tranquilli","Collingwood","","","1972-04-21","0","0","","","12","20"
"10121","","Brendan","Tranter","Collingwood","","","","","","","","",""
"10848","","Paul","Tuddenham","Collingwood","","","1967-09-14","","","","","40","32"
"649","","Jamie","Turner","Collingwood","","","1962-08-12","0","0","","","160","33"
"10309","","David","Twomey","Collingwood","","","1961-02-21","","","","","63","14"
